净值日期,单位净值,日增长率
2020-08-17,1.5632,0.8972
2020-08-18,1.597,2.1622
2020-08-19,1.5767,-1.2711
2020-08-20,1.5457,-1.9661
2020-08-21,1.5423,-0.22
2020-08-24,1.5433,0.06
2020-08-25,1.5355,-0.51
2020-08-26,1.5334,-0.14
2020-08-27,1.5513,1.17
2020-08-28,1.5536,0.15
2020-08-31,1.5571,0.23
2020-09-01,1.5748,1.14
2020-09-02,1.5552,-1.24
2020-09-03,1.5405,-0.95
2020-09-04,1.5409,0.03
2020-09-07,1.5353,-0.36
2020-09-08,1.5397,0.29
2020-09-09,1.5404,0.05
2020-09-10,1.5506,0.66
2020-09-11,1.5469,-0.24
2020-09-14,1.5438,-0.2
2020-09-15,1.5493,0.36
2020-09-16,1.5469,-0.15
2020-09-17,1.537,-0.64
2020-09-18,1.5427,0.37
2020-09-21,1.5424,-0.02
2020-09-22,1.5065,-2.33
2020-09-23,1.4886,-1.19
2020-09-24,1.4687,-1.34
2020-09-25,1.4847,1.09
2020-09-28,1.4821,-0.18
2020-09-29,1.4989,1.13
2020-09-30,1.4966,-0.15
2020-10-09,1.5013,0.31
2020-10-12,1.5171,1.05
2020-10-13,1.5096,-0.49
2020-10-14,1.4949,-0.97
2020-10-15,1.4931,-0.12
2020-10-16,1.4991,0.4
2020-10-19,1.5003,0.08
2020-10-20,1.4885,-0.79
2020-10-21,1.4994,0.73
2020-10-22,1.4993,-0.01
2020-10-23,1.4941,-0.35
2020-10-26,1.4875,-0.44
2020-10-27,1.4987,0.75
2020-10-28,1.501,0.15
2020-10-29,1.4819,-1.27
2020-10-30,1.4732,-0.59
2020-11-02,1.4829,0.66
2020-11-03,1.4892,0.42
2020-11-04,1.4936,0.3
2020-11-05,1.4922,-0.09
2020-11-06,1.5091,1.13
2020-11-09,1.5068,-0.15
2020-11-10,1.4701,-2.44
2020-11-11,1.4675,-0.18
2020-11-12,1.4618,-0.39
2020-11-13,1.4674,0.38
2020-11-16,1.468,0.04
2020-11-17,1.4666,-0.1
2020-11-18,1.4591,-0.51
2020-11-19,1.451,-0.56
2020-11-20,1.4529,0.13
2020-11-23,1.4515,-0.1
2020-11-24,1.4212,-2.09
2020-11-25,1.4023,-1.33
2020-11-26,1.4037,0.1
2020-11-27,1.3991,-0.33
2020-11-30,1.3732,-1.85
2020-12-01,1.3811,0.58
2020-12-02,1.4014,1.47
2020-12-03,1.4177,1.16
2020-12-04,1.4195,0.13
2020-12-07,1.4164,-0.22
2020-12-08,1.432,1.1
2020-12-09,1.4254,-0.46
2020-12-10,1.413,-0.87
2020-12-11,1.4127,-0.02
2020-12-14,1.4092,-0.25
2020-12-15,1.4204,0.79
2020-12-16,1.4273,0.49
2020-12-17,1.4388,0.81
2020-12-18,1.4455,0.47
2020-12-21,1.466,1.42
2020-12-22,1.4457,-1.38
2020-12-23,1.4443,-0.1
2020-12-24,1.4454,0.08
2020-12-25,1.4517,0.44
2020-12-28,1.4503,-0.1
2020-12-29,1.4465,-0.26
2020-12-30,1.4452,-0.09
2020-12-31,1.4442,-0.07
2021-01-04,1.4731,2.0
2021-01-05,1.4838,0.73
2021-01-06,1.4832,-0.04
2021-01-07,1.4744,-0.59
2021-01-08,1.4653,-0.62
2021-01-11,1.4243,-2.8
2021-01-12,1.4344,0.71
2021-01-13,1.4298,-0.32
2021-01-14,1.4198,-0.7
2021-01-15,1.4258,0.42
2021-01-18,1.4222,-0.25
2021-01-19,1.4239,0.12
2021-01-20,1.43,0.43
2021-01-21,1.4398,0.69
2021-01-22,1.4353,-0.31
2021-01-25,1.4276,-0.54
2021-01-26,1.4329,0.37
2021-01-27,1.4251,-0.54
2021-01-28,1.414,-0.78
2021-01-29,1.4219,0.56
2021-02-01,1.4359,0.98
2021-02-02,1.4239,-0.84
2021-02-03,1.4137,-0.72
2021-02-04,1.403,-0.76
2021-02-05,1.3904,-0.9
2021-02-08,1.399,0.62
2021-02-09,1.4144,1.1
2021-02-10,1.4153,0.06
2021-02-18,1.3746,-2.88
2021-02-19,1.3697,-0.36
2021-02-22,1.3831,0.98
2021-02-23,1.3961,0.94
2021-02-24,1.3936,-0.18
2021-02-25,1.3783,-1.1
2021-02-26,1.3606,-1.28
2021-03-01,1.3558,-0.35
2021-03-02,1.3313,-1.81
2021-03-03,1.3372,0.44
2021-03-04,1.3257,-0.86
2021-03-05,1.3138,-0.9
2021-03-08,1.3256,0.9
2021-03-09,1.321,-0.35
2021-03-10,1.3338,0.97
2021-03-11,1.3476,1.03
2021-03-12,1.3291,-1.37
2021-03-15,1.3401,0.83
2021-03-16,1.342,0.14
2021-03-17,1.347,0.37
2021-03-18,1.3546,0.56
2021-03-19,1.3535,-0.08
2021-03-22,1.3461,-0.55
2021-03-23,1.3522,0.45
2021-03-24,1.3466,-0.41
2021-03-25,1.3506,0.3
2021-03-26,1.3487,-0.14
2021-03-29,1.3494,0.05
2021-03-30,1.3324,-1.26
2021-03-31,1.3173,-1.13
2021-04-01,1.3448,2.09
2021-04-02,1.3586,1.03
2021-04-06,1.3528,-0.43
2021-04-07,1.3589,0.45
2021-04-08,1.3627,0.28
2021-04-09,1.3669,0.31
2021-04-12,1.3607,-0.45
2021-04-13,1.3497,-0.81
2021-04-14,1.3606,0.81
2021-04-15,1.36,-0.04
2021-04-16,1.3722,0.9
2021-04-19,1.383,0.79
2021-04-20,1.3709,-0.87
2021-04-21,1.3824,0.84
2021-04-22,1.3848,0.17
2021-04-23,1.3796,-0.38
2021-04-26,1.3758,-0.28
2021-04-27,1.3761,0.02
2021-04-28,1.3657,-0.76
2021-04-29,1.3743,0.63
2021-04-30,1.3684,-0.43
2021-05-06,1.3844,1.17
2021-05-07,1.4006,1.17
2021-05-10,1.4043,0.26
2021-05-11,1.4043,0.0
2021-05-12,1.4059,0.11
2021-05-13,1.3996,-0.45
2021-05-14,1.4053,0.41
2021-05-17,1.4217,1.17
2021-05-18,1.4316,0.7
2021-05-19,1.4336,0.14
2021-05-20,1.4351,0.1
2021-05-21,1.4359,0.06
2021-05-24,1.4411,0.36
2021-05-25,1.4364,-0.33
2021-05-26,1.4496,0.92
2021-05-27,1.4399,-0.67
2021-05-28,1.4336,-0.44
2021-05-31,1.4416,0.56
2021-06-01,1.4503,0.6
2021-06-02,1.4305,-1.37
2021-06-03,1.4213,-0.64
2021-06-04,1.4087,-0.89
2021-06-07,1.4161,0.53
2021-06-08,1.4203,0.3
2021-06-09,1.4225,0.15
2021-06-10,1.4179,-0.32
2021-06-11,1.4297,0.83
2021-06-15,1.407,-1.59
2021-06-16,1.4039,-0.22
2021-06-17,1.3786,-1.8
2021-06-18,1.3666,-0.87
2021-06-21,1.3649,-0.12
2021-06-22,1.3687,0.28
2021-06-23,1.37,0.09
2021-06-24,1.3648,-0.38
2021-06-25,1.3656,0.06
2021-06-28,1.3669,0.1
2021-06-29,1.3603,-0.48
2021-06-30,1.3477,-0.93
2021-07-01,1.363,1.14
2021-07-02,1.3665,0.26
2021-07-05,1.3716,0.37
2021-07-06,1.3839,0.9
2021-07-07,1.3823,-0.12
2021-07-08,1.3842,0.14
2021-07-09,1.3871,0.21
2021-07-12,1.3832,-0.28
2021-07-13,1.3874,0.3
2021-07-14,1.3905,0.22
2021-07-15,1.4007,0.73
2021-07-16,1.3963,-0.31
2021-07-19,1.3862,-0.72
2021-07-20,1.393,0.49
2021-07-21,1.388,-0.36
2021-07-22,1.3802,-0.56
2021-07-23,1.385,0.35
2021-07-26,1.3895,0.32
2021-07-27,1.3851,-0.32
2021-07-28,1.3907,0.4
2021-07-29,1.3937,0.22
2021-07-30,1.4015,0.56
2021-08-02,1.3847,-1.2
2021-08-03,1.3866,0.14
2021-08-04,1.3885,0.14
2021-08-05,1.3863,-0.16
2021-08-06,1.3786,-0.56
2021-08-09,1.3445,-2.47
2021-08-10,1.3371,-0.55
2021-08-11,1.3331,-0.3
2021-08-12,1.3487,1.17
2021-08-13,1.3521,0.25
2021-08-16,1.3647,0.93
2021-08-17,1.3776,0.95
2021-08-18,1.3761,-0.11
2021-08-19,1.3712,-0.36
2021-08-20,1.3768,0.41
2021-08-23,1.3739,-0.21
2021-08-24,1.3842,0.75
2021-08-25,1.3769,-0.53
2021-08-26,1.3724,-0.33
2021-08-27,1.3835,0.81
2021-08-30,1.3877,0.3
2021-08-31,1.388,0.02
2021-09-01,1.387,-0.07
2021-09-02,1.3869,-0.01
2021-09-03,1.3855,-0.1
2021-09-06,1.3946,0.66
2021-09-07,1.3913,-0.24
2021-09-08,1.3776,-0.98
2021-09-09,1.3712,-0.46
2021-09-10,1.3744,0.23
2021-09-13,1.3702,-0.31
2021-09-14,1.3705,0.02
2021-09-15,1.3745,0.29
2021-09-16,1.3637,-0.79
2021-09-17,1.3507,-0.95
2021-09-22,1.3671,1.21
2021-09-23,1.3539,-0.97
2021-09-24,1.3467,-0.53
2021-09-27,1.35,0.25
2021-09-28,1.3392,-0.8
2021-09-29,1.3353,-0.29
2021-09-30,1.33,-0.4
2021-10-08,1.3437,1.03
2021-10-11,1.3413,-0.18
2021-10-12,1.3485,0.54
2021-10-13,1.3479,-0.04
2021-10-14,1.3652,1.28
2021-10-15,1.3627,-0.18
2021-10-18,1.3452,-1.28
2021-10-19,1.35,0.36
2021-10-20,1.3455,-0.33
2021-10-21,1.3514,0.44
2021-10-22,1.3571,0.42
2021-10-25,1.3561,-0.07
2021-10-26,1.3594,0.24
2021-10-27,1.3485,-0.8
2021-10-28,1.3632,1.09
2021-10-29,1.3584,-0.35
2021-11-01,1.352,-0.47
2021-11-02,1.3581,0.45
2021-11-03,1.3478,-0.76
2021-11-04,1.3439,-0.29
2021-11-05,1.3601,1.21
2021-11-08,1.3739,1.01
2021-11-09,1.3788,0.36
2021-11-10,1.3782,-0.04
2021-11-11,1.4016,1.7
2021-11-12,1.4019,0.02
2021-11-15,1.3964,-0.39
2021-11-16,1.4027,0.45
2021-11-17,1.4,-0.19
2021-11-18,1.403,0.21
2021-11-19,1.4034,0.03
2021-11-22,1.3886,-1.05
2021-11-23,1.3662,-1.61
2021-11-24,1.3563,-0.72
2021-11-25,1.3556,-0.05
2021-11-26,1.3638,0.6
2021-11-29,1.3548,-0.66
2021-11-30,1.351,-0.28
2021-12-01,1.3467,-0.32
2021-12-02,1.3406,-0.45
2021-12-03,1.3388,-0.13
2021-12-06,1.3486,0.73
2021-12-07,1.3469,-0.13
2021-12-08,1.3479,0.07
2021-12-09,1.344,-0.29
2021-12-10,1.3411,-0.22
2021-12-13,1.3469,0.43
2021-12-14,1.3474,0.04
2021-12-15,1.3341,-0.99
2021-12-16,1.3458,0.88
2021-12-17,1.3624,1.23
2021-12-20,1.3597,-0.2
2021-12-21,1.3517,-0.59
2021-12-22,1.3479,-0.28
2021-12-23,1.3619,1.04
2021-12-24,1.3651,0.23
2021-12-27,1.3637,-0.1
2021-12-28,1.368,0.32
2021-12-29,1.3613,-0.49
2021-12-30,1.3544,-0.51
2021-12-31,1.3691,1.09
2022-01-04,1.3598,-0.68
2022-01-05,1.3654,0.41
2022-01-06,1.3584,-0.51
2022-01-07,1.3491,-0.68
2022-01-10,1.3507,0.12
2022-01-11,1.3621,0.84
2022-01-12,1.3671,0.37
2022-01-13,1.3706,0.26
2022-01-14,1.3702,-0.03
2022-01-17,1.3654,-0.35
2022-01-18,1.361,-0.32
2022-01-19,1.3613,0.02
2022-01-20,1.3781,1.23
2022-01-21,1.3792,0.08
2022-01-24,1.3757,-0.25
2022-01-25,1.3777,0.15
2022-01-26,1.3791,0.1
2022-01-27,1.3559,-1.68
2022-01-28,1.3509,-0.37
2022-02-07,1.3589,0.59
2022-02-08,1.3654,0.48
2022-02-09,1.3717,0.46
2022-02-10,1.3748,0.23
2022-02-11,1.3682,-0.48
2022-02-14,1.3898,1.58
2022-02-15,1.4049,1.09
2022-02-16,1.386,-1.35
2022-02-17,1.3981,0.87
2022-02-18,1.4102,0.87
2022-02-21,1.4094,-0.06
2022-02-22,1.4277,1.3
2022-02-23,1.4136,-0.99
2022-02-24,1.4444,2.18
2022-02-25,1.4278,-1.15
2022-02-28,1.4159,-0.83
2022-03-01,1.4201,0.3
2022-03-02,1.4444,1.71
2022-03-03,1.4351,-0.64
2022-03-04,1.4424,0.51
2022-03-07,1.4701,1.92
2022-03-08,1.4986,1.94
2022-03-09,1.5176,1.27
2022-03-10,1.4771,-2.67
2022-03-11,1.4821,0.34
2022-03-14,1.4714,-0.72
2022-03-15,1.4462,-1.71
2022-03-16,1.4364,-0.68
2022-03-17,1.447,0.74
2022-03-18,1.4533,0.44
2022-03-21,1.4462,-0.49
2022-03-22,1.4552,0.62
2022-03-23,1.4464,-0.6
2022-03-24,1.4619,1.07
2022-03-25,1.4697,0.53
2022-03-28,1.4571,-0.86
2022-03-29,1.4478,-0.64
2022-03-30,1.4462,-0.11
2022-03-31,1.4478,0.11
2022-04-01,1.4518,0.28
2022-04-06,1.4443,-0.52
2022-04-07,1.4481,0.26
2022-04-08,1.4512,0.21
2022-04-11,1.4631,0.82
2022-04-12,1.4702,0.49
2022-04-13,1.4762,0.41
2022-04-14,1.4816,0.37
2022-04-15,1.4852,0.24
2022-04-18,1.4936,0.57
2022-04-19,1.4864,-0.48
2022-04-20,1.4687,-1.19
2022-04-21,1.4821,0.91
2022-04-22,1.4895,0.5
2022-04-25,1.4833,-0.42
2022-04-26,1.4695,-0.93
2022-04-27,1.4713,0.12
2022-04-28,1.4682,-0.21
2022-04-29,1.4875,1.31
2022-05-05,1.4788,-0.58
2022-05-06,1.4797,0.06
2022-05-09,1.4827,0.2
2022-05-10,1.4773,-0.36
2022-05-11,1.4695,-0.53
2022-05-12,1.478,0.58
2022-05-13,1.465,-0.88
2022-05-16,1.4545,-0.72
2022-05-17,1.4579,0.23
2022-05-18,1.4489,-0.62
2022-05-19,1.4494,0.03
2022-05-20,1.4561,0.46
2022-05-23,1.4614,0.36
2022-05-24,1.4651,0.25
2022-05-25,1.4656,0.03
2022-05-26,1.4709,0.36
2022-05-27,1.4769,0.41
2022-05-30,1.4645,-0.84
2022-05-31,1.4616,-0.2
2022-06-01,1.4518,-0.67
2022-06-02,1.4609,0.63
2022-06-06,1.4567,-0.29
2022-06-07,1.4538,-0.2
2022-06-08,1.4567,0.2
2022-06-09,1.4614,0.32
2022-06-10,1.4573,-0.28
2022-06-13,1.4782,1.43
2022-06-14,1.4545,-1.6
2022-06-15,1.4464,-0.56
2022-06-16,1.4495,0.21
2022-06-17,1.4597,0.7
2022-06-20,1.455,-0.32
2022-06-21,1.4505,-0.31
2022-06-22,1.4518,0.09
2022-06-23,1.4528,0.07
2022-06-24,1.4445,-0.57
2022-06-27,1.4519,0.51
2022-06-28,1.444,-0.54
2022-06-29,1.4398,-0.29
2022-06-30,1.4364,-0.24
2022-07-01,1.4243,-0.84
2022-07-04,1.4314,0.5
2022-07-05,1.4296,-0.13
2022-07-06,1.4029,-1.87
2022-07-07,1.3829,-1.43
2022-07-08,1.3789,-0.29
2022-07-11,1.3798,0.07
2022-07-12,1.3823,0.18
2022-07-13,1.3733,-0.65
2022-07-14,1.3719,-0.1
2022-07-15,1.363,-0.65
2022-07-18,1.3701,0.52
2022-07-19,1.3647,-0.39
2022-07-20,1.3647,0.0
2022-07-21,1.3545,-0.75
2022-07-22,1.3758,1.57
2022-07-25,1.3813,0.4
2022-07-26,1.3814,0.01
2022-07-27,1.3775,-0.28
2022-07-28,1.3897,0.89
2022-07-29,1.406,1.17
2022-08-01,1.4104,0.31
2022-08-02,1.4181,0.55
2022-08-03,1.413,-0.36
2022-08-04,1.4172,0.3
2022-08-05,1.4288,0.82
2022-08-08,1.4209,-0.55
2022-08-09,1.4259,0.35
2022-08-10,1.4294,0.25
2022-08-11,1.4239,-0.38
2022-08-12,1.4287,0.34
2022-08-15,1.4307,0.14
2022-08-16,1.429,-0.12
2022-08-17,1.4236,-0.38
2022-08-18,1.4179,-0.4
2022-08-19,1.4142,-0.26
2022-08-22,1.4103,-0.28
2022-08-23,1.4178,0.53
2022-08-24,1.4235,0.4
2022-08-25,1.4277,0.3
2022-08-26,1.4293,0.11
2022-08-29,1.4186,-0.75
2022-08-30,1.4237,0.36
2022-08-31,1.4161,-0.53
2022-09-01,1.4066,-0.67
2022-09-02,1.4064,-0.01
2022-09-05,1.4166,0.73
2022-09-06,1.4226,0.42
2022-09-07,1.4175,-0.36
2022-09-08,1.4261,0.61
2022-09-09,1.4275,0.1
2022-09-13,1.425,-0.18
2022-09-14,1.4153,-0.68
2022-09-15,1.4106,-0.33
2022-09-16,1.4075,-0.22
2022-09-19,1.4065,-0.07
2022-09-20,1.411,0.32
2022-09-21,1.4149,0.28
2022-09-22,1.4114,-0.25
2022-09-23,1.4194,0.57
2022-09-26,1.4113,-0.57
2022-09-27,1.4118,0.04
2022-09-28,1.4116,-0.01
2022-09-29,1.4231,0.81
2022-09-30,1.4267,0.25
2022-10-10,1.4361,0.66
2022-10-11,1.434,-0.15
2022-10-12,1.4358,0.13
2022-10-13,1.4368,0.07
2022-10-14,1.4352,-0.11
2022-10-17,1.4298,-0.38
2022-10-18,1.4294,-0.03
2022-10-19,1.4266,-0.2
2022-10-20,1.4213,-0.37
2022-10-21,1.4223,0.07
2022-10-24,1.4381,1.11
2022-10-25,1.4398,0.12
2022-10-26,1.4408,0.07
2022-10-27,1.4377,-0.22
2022-10-28,1.4358,-0.13
2022-10-31,1.4326,-0.22
2022-11-01,1.4334,0.06
2022-11-02,1.4356,0.15
2022-11-03,1.4334,-0.15
2022-11-04,1.4355,0.15
2022-11-07,1.4422,0.47
2022-11-08,1.4449,0.19
2022-11-09,1.4749,2.08
2022-11-10,1.4721,-0.19
2022-11-11,1.4895,1.18
2022-11-14,1.4726,-1.13
2022-11-15,1.481,0.57
2022-11-16,1.4873,0.43
2022-11-17,1.4894,0.14
2022-11-18,1.4869,-0.17
2022-11-21,1.4798,-0.48
2022-11-22,1.4804,0.04
2022-11-23,1.4784,-0.14
2022-11-24,1.4839,0.37
2022-11-25,1.4856,0.11
2022-11-28,1.4876,0.13
2022-11-29,1.4867,-0.06
2022-11-30,1.4833,-0.23
2022-12-01,1.489,0.38
2022-12-02,1.4984,0.63
2022-12-05,1.4849,-0.9
2022-12-06,1.4749,-0.67
2022-12-07,1.4709,-0.27
2022-12-08,1.4746,0.25
2022-12-09,1.4793,0.32
2022-12-12,1.476,-0.22
2022-12-13,1.4801,0.28
2022-12-14,1.4947,0.99
2022-12-15,1.4785,-1.08
2022-12-16,1.4754,-0.21
2022-12-19,1.4832,0.53
2022-12-20,1.4832,0.0
2022-12-21,1.4982,1.01
2022-12-22,1.4984,0.01
2022-12-23,1.4944,-0.27
2022-12-26,1.4893,-0.34
2022-12-27,1.4909,0.11
2022-12-28,1.4947,0.25
2022-12-29,1.4885,-0.41
2022-12-30,1.5,0.77
2022-12-31,1.4999,-0.01
2023-01-03,1.506,0.4
2023-01-04,1.5114,0.36
2023-01-05,1.5081,-0.22
2023-01-06,1.4957,-0.82
2023-01-09,1.5101,0.96
2023-01-10,1.5125,0.16
2023-01-11,1.5157,0.21
2023-01-12,1.5135,-0.15
2023-01-13,1.5139,0.03
2023-01-16,1.5238,0.65
2023-01-17,1.5274,0.24
2023-01-18,1.5274,0.0
2023-01-19,1.5307,0.22
2023-01-20,1.5423,0.76
2023-01-30,1.5427,0.03
2023-01-31,1.5281,-0.95
2023-02-01,1.5391,0.72
2023-02-02,1.5541,0.97
2023-02-03,1.5319,-1.43
2023-02-06,1.512,-1.3
2023-02-07,1.5081,-0.26
2023-02-08,1.5095,0.09
2023-02-09,1.5133,0.25
2023-02-10,1.5067,-0.44
2023-02-13,1.5109,0.28
2023-02-14,1.5082,-0.18
2023-02-15,1.506,-0.15
2023-02-16,1.5044,-0.11
2023-02-17,1.5022,-0.15
2023-02-20,1.5086,0.43
2023-02-21,1.504,-0.3
2023-02-22,1.5115,0.5
2023-02-23,1.5073,-0.28
2023-02-24,1.5114,0.27
2023-02-27,1.508,-0.22
2023-02-28,1.5069,-0.07
2023-03-01,1.514,0.47
2023-03-02,1.5124,-0.11
2023-03-03,1.5193,0.46
2023-03-06,1.5336,0.94
2023-03-07,1.5323,-0.08
2023-03-08,1.5157,-1.08
2023-03-09,1.5163,0.04
2023-03-10,1.5245,0.54
2023-03-13,1.5379,0.88
2023-03-14,1.5576,1.28
2023-03-15,1.5564,-0.08
2023-03-16,1.5704,0.9
2023-03-17,1.5777,0.46
2023-03-20,1.6359,3.69
2023-03-21,1.6115,-1.49
2023-03-22,1.5858,-1.59
2023-03-23,1.5997,0.88
2023-03-24,1.6051,0.34
2023-03-27,1.5969,-0.51
2023-03-28,1.5908,-0.38
2023-03-29,1.5954,0.29
2023-03-30,1.596,0.04
2023-03-31,1.6084,0.78
2023-04-03,1.5901,-1.14
2023-04-04,1.6044,0.9
2023-04-06,1.6304,1.62
2023-04-07,1.6276,-0.17
2023-04-10,1.6147,-0.79
2023-04-11,1.6209,0.38
2023-04-12,1.6326,0.72
2023-04-13,1.6343,0.1
2023-04-14,1.6401,0.35
2023-04-17,1.6254,-0.9
2023-04-18,1.619,-0.39
2023-04-19,1.6187,-0.02
2023-04-20,1.6204,0.11
2023-04-21,1.6148,-0.35
2023-04-24,1.6114,-0.21
2023-04-25,1.6248,0.83
2023-04-26,1.6269,0.13
2023-04-27,1.6298,0.18
2023-04-28,1.6176,-0.75
2023-05-04,1.6519,2.12
2023-05-05,1.6595,0.46
2023-05-08,1.6422,-1.04
2023-05-09,1.6455,0.2
2023-05-10,1.6507,0.32
2023-05-11,1.6518,0.07
2023-05-12,1.643,-0.53
2023-05-15,1.6487,0.35
2023-05-16,1.6446,-0.25
2023-05-17,1.638,-0.4
2023-05-18,1.6353,-0.16
2023-05-19,1.6289,-0.39
2023-05-22,1.6348,0.36
2023-05-23,1.6264,-0.51
2023-05-24,1.6366,0.63
2023-05-25,1.6319,-0.29
2023-05-26,1.6233,-0.53
2023-05-29,1.6206,-0.17
2023-05-30,1.6179,-0.17
2023-05-31,1.6389,1.3
2023-06-01,1.6381,-0.05
2023-06-02,1.6447,0.4
2023-06-05,1.6273,-1.06
2023-06-06,1.6367,0.58
2023-06-07,1.6379,0.07
2023-06-08,1.6317,-0.38
2023-06-09,1.6432,0.7
2023-06-12,1.6452,0.12
2023-06-13,1.6512,0.36
2023-06-14,1.6409,-0.62
2023-06-15,1.6272,-0.83
2023-06-16,1.6401,0.79
2023-06-19,1.6411,0.06
2023-06-20,1.6438,0.16
2023-06-21,1.6393,-0.27
2023-06-26,1.6367,-0.16
2023-06-27,1.6367,0.0
2023-06-28,1.6278,-0.54
2023-06-29,1.6289,0.07
2023-06-30,1.6336,0.29
2023-07-03,1.6374,0.23
2023-07-04,1.6392,0.11
2023-07-05,1.6417,0.15
2023-07-06,1.6407,-0.06
2023-07-07,1.6385,-0.13
2023-07-10,1.6436,0.31
2023-07-11,1.64,-0.22
2023-07-12,1.6433,0.2
2023-07-13,1.6561,0.78
2023-07-14,1.648,-0.49
2023-07-17,1.6536,0.34
2023-07-18,1.6612,0.46
2023-07-19,1.682,1.25
2023-07-20,1.6782,-0.23
2023-07-21,1.6688,-0.56
2023-07-24,1.6695,0.04
2023-07-25,1.6589,-0.63
2023-07-26,1.667,0.49
2023-07-27,1.6702,0.19
2023-07-28,1.6589,-0.68
2023-07-31,1.6578,-0.07
2023-08-01,1.6619,0.25
2023-08-02,1.6627,0.05
2023-08-03,1.6553,-0.45
2023-08-04,1.6527,-0.16
2023-08-07,1.6559,0.19
2023-08-08,1.6557,-0.01
2023-08-09,1.6562,0.03
2023-08-10,1.6511,-0.31
2023-08-11,1.6568,0.35
2023-08-14,1.6594,0.16
2023-08-15,1.6595,0.01
2023-08-16,1.6624,0.17
2023-08-17,1.662,-0.02
2023-08-18,1.6598,-0.13
2023-08-21,1.6657,0.36
2023-08-22,1.6654,-0.02
2023-08-23,1.6672,0.11
2023-08-24,1.6722,0.3
2023-08-25,1.6697,-0.15
2023-08-28,1.67,0.02
2023-08-29,1.6743,0.26
2023-08-30,1.68,0.34
2023-08-31,1.6877,0.46
2023-09-01,1.6863,-0.08
2023-09-04,1.6924,0.36
2023-09-05,1.6937,0.08
2023-09-06,1.6879,-0.34
2023-09-07,1.6886,0.04
2023-09-08,1.7003,0.69
2023-09-11,1.7018,0.09
2023-09-12,1.7062,0.26
2023-09-13,1.7091,0.17
2023-09-14,1.7245,0.9
2023-09-15,1.7089,-0.9
2023-09-18,1.7055,-0.2
2023-09-19,1.7125,0.41
2023-09-20,1.7159,0.2
2023-09-21,1.7187,0.16
2023-09-22,1.7145,-0.24
2023-09-25,1.728,0.79
2023-09-26,1.7223,-0.33
2023-09-27,1.6831,-2.28
2023-09-28,1.6266,-3.36
2023-10-09,1.5949,-1.95
2023-10-10,1.6362,2.59
2023-10-11,1.638,0.11
2023-10-12,1.6407,0.16
2023-10-13,1.6507,0.61
2023-10-16,1.6735,1.38
2023-10-17,1.6815,0.48
2023-10-18,1.6938,0.73
2023-10-19,1.7044,0.63
2023-10-20,1.725,1.21
2023-10-23,1.717,-0.46
2023-10-24,1.7196,0.15
2023-10-25,1.7114,-0.48
2023-10-26,1.7226,0.65
2023-10-27,1.7283,0.33
2023-10-30,1.7326,0.25
2023-10-31,1.7325,-0.01
2023-11-01,1.7273,-0.3
2023-11-02,1.7303,0.17
2023-11-03,1.7326,0.13
2023-11-06,1.7246,-0.46
2023-11-07,1.7129,-0.68
2023-11-08,1.709,-0.23
2023-11-09,1.699,-0.59
2023-11-10,1.7051,0.36
2023-11-13,1.703,-0.12
2023-11-14,1.7094,0.38
2023-11-15,1.7127,0.19
2023-11-16,1.7102,-0.15
2023-11-17,1.7131,0.17
2023-11-20,1.6944,-1.09
2023-11-21,1.695,0.04
2023-11-22,1.6914,-0.21
2023-11-23,1.6887,-0.16
2023-11-24,1.6886,-0.01
2023-11-27,1.7058,1.02
2023-11-28,1.7112,0.32
2023-11-29,1.7219,0.63
2023-11-30,1.7214,-0.03
2023-12-01,1.7223,0.05
2023-12-04,1.7446,1.29
2023-12-05,1.7209,-1.36
2023-12-06,1.7196,-0.08
2023-12-07,1.7224,0.16
2023-12-08,1.7213,-0.06
2023-12-11,1.7044,-0.98
2023-12-12,1.6984,-0.35
2023-12-13,1.6924,-0.35
2023-12-14,1.7237,1.85
2023-12-15,1.7208,-0.17
2023-12-18,1.7198,-0.06
2023-12-19,1.7206,0.05
2023-12-20,1.7298,0.53
2023-12-21,1.7262,-0.21
2023-12-22,1.7374,0.65
2023-12-25,1.7387,0.07
2023-12-26,1.7438,0.29
2023-12-27,1.7498,0.34
2023-12-28,1.7503,0.03
2023-12-29,1.7408,-0.54
2023-12-31,1.7407,-0.01
2024-01-02,1.7548,0.81
2024-01-03,1.7477,-0.4
2024-01-04,1.7434,-0.25
2024-01-05,1.7423,-0.06
2024-01-08,1.7386,-0.21
2024-01-09,1.7371,-0.09
2024-01-10,1.7352,-0.11
2024-01-11,1.7355,0.02
2024-01-12,1.7388,0.19
2024-01-15,1.7537,0.86
2024-01-16,1.7513,-0.14
2024-01-17,1.7327,-1.06
2024-01-18,1.7278,-0.28
2024-01-19,1.7397,0.69
2024-01-22,1.7359,-0.22
2024-01-23,1.7361,0.01
2024-01-24,1.7343,-0.1
2024-01-25,1.7263,-0.46
2024-01-26,1.7385,0.71
2024-01-29,1.7385,0.0
2024-01-30,1.7419,0.2
2024-01-31,1.7415,-0.02
2024-02-01,1.7416,0.01
2024-02-02,1.7537,0.69
2024-02-05,1.7383,-0.88
2024-02-06,1.7368,-0.09
2024-02-07,1.7413,0.26
2024-02-08,1.7432,0.11
2024-02-19,1.7386,-0.26
2024-02-20,1.7391,0.03
2024-02-21,1.7389,-0.01
