date,net_value
2025-10-15,2.5591
2025-10-14,2.4984
2025-10-13,2.6059
2025-10-10,2.5923
2025-10-09,2.639
2025-09-30,2.6143
2025-09-29,2.6224
2025-09-26,2.5718
2025-09-25,2.6171
2025-09-24,2.5949
2025-09-23,2.577
2025-09-22,2.5529
2025-09-19,2.5067
2025-09-18,2.5032
2025-09-17,2.509
2025-09-16,2.4773
2025-09-15,2.4766
2025-09-12,2.4935
2025-09-11,2.4908
2025-09-10,2.3675
2025-09-09,2.3271
2025-09-08,2.3493
2025-09-05,2.3966
2025-09-04,2.2709
2025-09-03,2.4294
2025-09-02,2.407
2025-09-01,2.51
2025-08-29,2.4547
2025-08-28,2.4597
2025-08-27,2.3452
2025-08-26,2.3387
2025-08-25,2.3585
2025-08-22,2.284
2025-08-21,2.2296
2025-08-20,2.2439
2025-08-19,2.2492
2025-08-18,2.2507
2025-08-15,2.1988
2025-08-14,2.1538
2025-08-13,2.1884
2025-08-12,2.0996
2025-08-11,2.0856
2025-08-08,2.0439
2025-08-07,2.0552
2025-08-06,2.0588
2025-08-05,2.0237
2025-08-04,2.0418
2025-08-01,2.0069
2025-07-31,1.9934
2025-07-30,2.0039
2025-07-29,2.0307
2025-07-28,1.9726
2025-07-25,1.9367
2025-07-24,1.9351
2025-07-23,1.9167
2025-07-22,1.9141
2025-07-21,1.9039
2025-07-18,1.8837
2025-07-17,1.8823
2025-07-16,1.8396
2025-07-15,1.8326
2025-07-14,1.7959
2025-07-11,1.7846
2025-07-10,1.7765
2025-07-09,1.7798
2025-07-08,1.7901
2025-07-07,1.764
2025-07-04,1.777
2025-07-03,1.7779
2025-07-02,1.756
2025-07-01,1.7791
2025-06-30,1.7692
2025-06-27,1.7493
2025-06-26,1.7341
2025-06-25,1.7468
2025-06-24,1.7224
2025-06-23,1.6981
2025-06-20,1.6973
2025-06-19,1.7034
2025-06-18,1.7227
2025-06-17,1.7061
2025-06-16,1.7205
2025-06-13,1.7279
2025-06-12,1.7498
2025-06-11,1.7405
2025-06-10,1.7416
2025-06-09,1.7501
2025-06-06,1.7228
2025-06-05,1.7335
2025-06-04,1.7159
2025-06-03,1.7018
2025-05-30,1.6722
2025-05-29,1.6913
2025-05-28,1.6654
2025-05-27,1.6733
2025-05-26,1.6895
2025-05-23,1.7027
2025-05-22,1.7035
2025-05-21,1.7074
2025-05-20,1.7011
2025-05-19,1.6859
2025-05-16,1.6792
2025-05-15,1.6492
2025-05-14,1.672
2025-05-13,1.6757
2025-05-12,1.6842
2025-05-09,1.6688
2025-05-08,1.6795
2025-05-07,1.6813
2025-05-06,1.6888
2025-04-30,1.6643
2025-04-29,1.654
2025-04-28,1.6538
2025-04-25,1.6694
2025-04-24,1.6813
2025-04-23,1.6872
2025-04-22,1.6708
2025-04-21,1.6669
2025-04-18,1.6407
2025-04-17,1.6393
2025-04-16,1.6266
2025-04-15,1.6536
2025-04-14,1.6588
2025-04-11,1.6159
2025-04-10,1.5488
2025-04-09,1.506
2025-04-08,1.4909
2025-04-07,1.5161
2025-04-03,1.6609
2025-04-02,1.7186
2025-04-01,1.7201
2025-03-31,1.7145
2025-03-28,1.7162
2025-03-27,1.7248
2025-03-26,1.7261
2025-03-25,1.7225
2025-03-24,1.7554
2025-03-21,1.75
2025-03-20,1.791
2025-03-19,1.806
2025-03-18,1.8152
2025-03-17,1.8124
2025-03-14,1.8013
2025-03-13,1.772
2025-03-12,1.7954
2025-03-11,1.7847
2025-03-10,1.7814
2025-03-07,1.7801
2025-03-06,1.7776
2025-03-05,1.7466
2025-03-04,1.7109
2025-03-03,1.6895
2025-02-28,1.7176
2025-02-27,1.8081
2025-02-26,1.8224
2025-02-25,1.8114
2025-02-24,1.8139
2025-02-21,1.8229
2025-02-20,1.7533
2025-02-19,1.7283
2025-02-18,1.6823
2025-02-17,1.7155
2025-02-14,1.6929
2025-02-13,1.6865
2025-02-12,1.7338
2025-02-11,1.6933
2025-02-10,1.6991
2025-02-07,1.6882
2025-02-06,1.6628
2025-02-05,1.6207
2025-01-27,1.6639
2025-01-24,1.7165
2025-01-23,1.6895
2025-01-22,1.7187
2025-01-21,1.7059
2025-01-20,1.6546
2025-01-17,1.6315
2025-01-16,1.6038
2025-01-15,1.6134
2025-01-14,1.636
2025-01-13,1.5754
2025-01-10,1.5918
2025-01-09,1.6155
2025-01-08,1.6132
2025-01-07,1.6145
2025-01-06,1.5579
2025-01-03,1.56
2025-01-02,1.5929
2024-12-31,1.6282
2024-12-30,1.6796
2024-12-27,1.6839
2024-12-26,1.7059
2024-12-25,1.6571
2024-12-24,1.6685
2024-12-23,1.6485
2024-12-20,1.6817
2024-12-19,1.6505
2024-12-18,1.6251
2024-12-17,1.6022
2024-12-16,1.6024
2024-12-13,1.6144
2024-12-12,1.6318
2024-12-11,1.6248
2024-12-10,1.5952
2024-12-09,1.5849
2024-12-06,1.5839
2024-12-05,1.576
2024-12-04,1.5738
2024-12-03,1.599
2024-12-02,1.6066
2024-11-29,1.5844
2024-11-28,1.5582
2024-11-27,1.5666
2024-11-26,1.525
2024-11-25,1.5413
2024-11-22,1.5412
2024-11-21,1.583
2024-11-20,1.5745
2024-11-19,1.5648
2024-11-18,1.5312
2024-11-15,1.5615
2024-11-14,1.5954
2024-11-13,1.633
2024-11-12,1.6232
2024-11-11,1.6453
2024-11-08,1.6098
2024-11-07,1.6119
2024-11-06,1.5984
2024-11-05,1.6165
2024-11-04,1.5734
2024-11-01,1.5365
2024-10-31,1.5587
2024-10-30,1.5655
2024-10-29,1.5585
2024-10-28,1.5621
2024-10-25,1.5621
2024-10-24,1.5608
2024-10-23,1.5779
2024-10-22,1.5781
2024-10-21,1.5635
2024-10-18,1.5482
2024-10-17,1.4816
2024-10-16,1.4777
2024-10-15,1.4898
2024-10-14,1.5238
2024-10-11,1.4724
2024-10-10,1.51
2024-10-09,1.5045
2024-10-08,1.6037
2024-09-30,1.5267
2024-09-27,1.4209
2024-09-26,1.3772
2024-09-25,1.3541
2024-09-24,1.349
2024-09-23,1.3077
2024-09-20,1.306
2024-09-19,1.3096
2024-09-18,1.3108
2024-09-13,1.3084
2024-09-12,1.3078
2024-09-11,1.3129
2024-09-10,1.3141
2024-09-09,1.3132
2024-09-06,1.3293
2024-09-05,1.3458
2024-09-04,1.3429
2024-09-03,1.3547
