date,net_value
2025-10-17,2.1537
2025-10-16,2.2096
2025-10-15,2.2259
2025-10-14,2.1944
2025-10-13,2.239
2025-10-10,2.2507
2025-10-09,2.2789
2025-09-30,2.246
2025-09-29,2.2259
2025-09-26,2.1975
2025-09-25,2.2274
2025-09-24,2.2206
2025-09-23,2.1789
2025-09-22,2.1943
2025-09-19,2.1834
2025-09-18,2.1888
2025-09-17,2.2052
2025-09-16,2.1819
2025-09-15,2.1675
2025-09-12,2.1744
2025-09-11,2.1739
2025-09-10,2.1167
2025-09-09,2.1086
2025-09-08,2.128
2025-09-05,2.1043
2025-09-04,2.0384
2025-09-03,2.0896
2025-09-02,2.109
2025-09-01,2.1541
2025-08-29,2.1447
2025-08-28,2.1345
2025-08-27,2.1009
2025-08-26,2.1262
2025-08-25,2.1174
2025-08-22,2.0861
2025-08-21,2.0573
2025-08-20,2.0628
2025-08-19,2.0434
2025-08-18,2.0478
2025-08-15,2.0245
2025-08-14,1.987
2025-08-13,2.0136
2025-08-12,1.9934
2025-08-11,1.9908
2025-08-08,1.9672
2025-08-07,1.9709
2025-08-06,1.9798
2025-08-05,1.9655
2025-08-04,1.9485
2025-08-01,1.9352
2025-07-31,1.9309
2025-07-30,1.96
2025-07-29,1.9697
2025-07-28,1.9594
2025-07-25,1.9466
2025-07-24,1.9449
2025-07-23,1.9212
2025-07-22,1.9287
2025-07-21,1.9121
2025-07-18,1.8972
2025-07-17,1.8942
2025-07-16,1.8798
2025-07-15,1.8775
2025-07-14,1.8774
2025-07-11,1.8752
2025-07-10,1.8606
2025-07-09,1.8517
2025-07-08,1.8572
2025-07-07,1.8337
2025-07-04,1.8325
2025-07-03,1.8368
2025-07-02,1.8261
2025-07-01,1.8307
2025-06-30,1.8247
2025-06-27,1.8149
2025-06-26,1.8091
2025-06-25,1.815
2025-06-24,1.7822
2025-06-23,1.75
2025-06-20,1.7383
2025-06-19,1.7443
2025-06-18,1.7636
2025-06-17,1.7668
2025-06-16,1.7708
2025-06-13,1.7623
2025-06-12,1.7796
2025-06-11,1.776
2025-06-10,1.7637
2025-06-09,1.7748
2025-06-06,1.7602
2025-06-05,1.7573
2025-06-04,1.7531
2025-06-03,1.7403
2025-05-30,1.7334
2025-05-29,1.7455
2025-05-28,1.7241
2025-05-27,1.7259
2025-05-26,1.7272
2025-05-23,1.7224
2025-05-22,1.7369
2025-05-21,1.751
2025-05-20,1.7464
2025-05-19,1.7383
2025-05-16,1.7318
2025-05-15,1.7312
2025-05-14,1.7481
2025-05-13,1.7424
2025-05-12,1.7456
2025-05-09,1.7254
2025-05-08,1.7322
2025-05-07,1.7242
