date,net_value
2025-10-16,1.9138
2025-10-15,1.9177
2025-10-14,1.8747
2025-10-13,1.9616
2025-10-10,2.0103
2025-10-09,2.0779
2025-09-30,2.0922
2025-09-29,2.1027
2025-09-26,2.0569
2025-09-25,2.1299
2025-09-24,2.1167
2025-09-23,2.1127
2025-09-22,2.1159
2025-09-19,2.0987
2025-09-18,2.0939
2025-09-17,2.0701
2025-09-16,2.0391
2025-09-15,2.0158
2025-09-12,2.0285
2025-09-11,2.0362
2025-09-10,1.9377
2025-09-09,1.9002
2025-09-08,1.9026
2025-09-05,1.9583
2025-09-04,1.8866
2025-09-03,1.9871
2025-09-02,1.957
2025-09-01,1.9948
2025-08-29,1.9306
2025-08-28,1.9211
2025-08-27,1.8176
2025-08-26,1.7851
2025-08-25,1.8
2025-08-22,1.7206
2025-08-21,1.6618
2025-08-20,1.6678
2025-08-19,1.6602
2025-08-18,1.6282
2025-08-15,1.5957
2025-08-14,1.598
2025-08-13,1.617
2025-08-12,1.5356
2025-08-11,1.4974
2025-08-08,1.4723
2025-08-07,1.4859
2025-08-06,1.4897
2025-08-05,1.4783
2025-08-04,1.4651
2025-08-01,1.4549
2025-07-31,1.4861
2025-07-30,1.4858
2025-07-29,1.488
2025-07-28,1.448
2025-07-25,1.4244
2025-07-24,1.4168
2025-07-23,1.4198
2025-07-22,1.4147
2025-07-21,1.4066
2025-07-18,1.4088
2025-07-17,1.4131
2025-07-16,1.3832
2025-07-15,1.3785
2025-07-14,1.3264
2025-07-11,1.3201
2025-07-10,1.3207
2025-07-09,1.3204
2025-07-08,1.3304
2025-07-07,1.2934
2025-07-04,1.2954
2025-07-03,1.3046
2025-07-02,1.3036
2025-07-01,1.3254
2025-06-30,1.3279
2025-06-27,1.3061
2025-06-26,1.2869
2025-06-25,1.2827
2025-06-24,1.2702
2025-06-23,1.2521
2025-06-20,1.2543
2025-06-19,1.2647
2025-06-18,1.2749
2025-06-17,1.2628
2025-06-16,1.2706
2025-06-13,1.2479
2025-06-12,1.2571
2025-06-11,1.2612
2025-06-10,1.2547
2025-06-09,1.269
2025-06-06,1.2563
2025-06-05,1.2546
2025-06-04,1.2155
2025-06-03,1.1822
2025-05-30,1.1789
2025-05-29,1.1982
2025-05-28,1.1829
2025-05-27,1.1767
2025-05-26,1.1901
2025-05-23,1.1967
2025-05-22,1.2054
2025-05-21,1.2145
2025-05-20,1.2227
2025-05-19,1.2122
2025-05-16,1.2185
2025-05-15,1.2196
2025-05-14,1.2426
2025-05-13,1.2264
2025-05-12,1.2437
2025-05-09,1.2227
2025-05-08,1.2324
2025-05-07,1.2195
2025-05-06,1.2296
2025-04-30,1.1945
2025-04-29,1.1757
2025-04-28,1.18
2025-04-25,1.178
2025-04-24,1.1656
2025-04-23,1.1773
2025-04-22,1.1397
2025-04-21,1.1449
2025-04-18,1.1215
2025-04-17,1.1183
2025-04-16,1.1064
2025-04-15,1.1291
2025-04-14,1.1372
2025-04-11,1.1256
2025-04-10,1.108
2025-04-09,1.0748
2025-04-08,1.0483
2025-04-07,1.0496
2025-04-03,1.2111
2025-04-02,1.2379
2025-04-01,1.2322
2025-03-31,1.2406
2025-03-28,1.2524
2025-03-27,1.264
2025-03-26,1.2682
2025-03-25,1.267
2025-03-24,1.3061
2025-03-21,1.2923
2025-03-20,1.3348
2025-03-19,1.3538
2025-03-18,1.3814
2025-03-17,1.3627
2025-03-14,1.3693
2025-03-13,1.3267
2025-03-12,1.3551
2025-03-11,1.3623
2025-03-10,1.372
2025-03-07,1.3762
2025-03-06,1.3948
2025-03-05,1.3601
2025-03-04,1.3236
2025-03-03,1.3196
2025-02-28,1.338
2025-02-27,1.4241
2025-02-26,1.4636
2025-02-25,1.4481
2025-02-24,1.4677
2025-02-21,1.4909
2025-02-20,1.4286
