date,net_value
2025-10-15,2.387
2025-10-14,2.328
2025-10-13,2.423
2025-10-10,2.42
2025-10-09,2.462
2025-09-30,2.459
2025-09-29,2.469
2025-09-26,2.435
2025-09-25,2.491
2025-09-24,2.482
2025-09-23,2.468
2025-09-22,2.455
2025-09-19,2.412
2025-09-18,2.413
2025-09-17,2.41
2025-09-16,2.374
2025-09-15,2.374
2025-09-12,2.39
2025-09-11,2.391
2025-09-10,2.259
2025-09-09,2.219
2025-09-08,2.246
2025-09-05,2.288
2025-09-04,2.175
2025-09-03,2.327
2025-09-02,2.307
2025-09-01,2.41
2025-08-29,2.363
2025-08-28,2.379
2025-08-27,2.257
2025-08-26,2.241
2025-08-25,2.26
2025-08-22,2.196
2025-08-21,2.124
2025-08-20,2.142
2025-08-19,2.13
2025-08-18,2.131
2025-08-15,2.075
2025-08-14,2.027
2025-08-13,2.057
2025-08-12,1.963
2025-08-11,1.942
2025-08-08,1.901
2025-08-07,1.912
2025-08-06,1.916
2025-08-05,1.886
2025-08-04,1.896
2025-08-01,1.873
2025-07-31,1.868
2025-07-30,1.882
2025-07-29,1.904
2025-07-28,1.846
2025-07-25,1.818
2025-07-24,1.807
2025-07-23,1.793
2025-07-22,1.789
2025-07-21,1.778
2025-07-18,1.76
2025-07-17,1.763
2025-07-16,1.723
2025-07-15,1.717
2025-07-14,1.678
2025-07-11,1.67
2025-07-10,1.662
2025-07-09,1.665
2025-07-08,1.672
2025-07-07,1.644
2025-07-04,1.656
2025-07-03,1.655
2025-07-02,1.636
2025-07-01,1.66
2025-06-30,1.658
2025-06-27,1.636
2025-06-26,1.626
2025-06-25,1.641
2025-06-24,1.618
2025-06-23,1.592
2025-06-20,1.594
2025-06-19,1.599
2025-06-18,1.614
2025-06-17,1.594
2025-06-16,1.604
2025-06-13,1.612
2025-06-12,1.637
2025-06-11,1.637
2025-06-10,1.637
2025-06-09,1.645
2025-06-06,1.624
2025-06-05,1.634
2025-06-04,1.617
2025-06-03,1.606
2025-05-30,1.585
2025-05-29,1.607
2025-05-28,1.58
2025-05-27,1.588
2025-05-26,1.603
2025-05-23,1.617
2025-05-22,1.618
2025-05-21,1.623
2025-05-20,1.618
2025-05-19,1.604
2025-05-16,1.6
2025-05-15,1.57
2025-05-14,1.591
2025-05-13,1.594
2025-05-12,1.602
2025-05-09,1.584
2025-05-08,1.595
2025-05-07,1.595
2025-05-06,1.603
2025-04-30,1.578
2025-04-29,1.567
2025-04-28,1.568
2025-04-25,1.583
2025-04-24,1.597
2025-04-23,1.603
2025-04-22,1.586
2025-04-21,1.584
2025-04-18,1.56
2025-04-17,1.558
2025-04-16,1.547
2025-04-15,1.577
2025-04-14,1.583
2025-04-11,1.541
2025-04-10,1.476
2025-04-09,1.439
2025-04-08,1.422
2025-04-07,1.453
2025-04-03,1.594
2025-04-02,1.653
2025-04-01,1.654
2025-03-31,1.652
2025-03-28,1.651
2025-03-27,1.659
2025-03-26,1.659
2025-03-25,1.65
2025-03-24,1.682
2025-03-21,1.677
2025-03-20,1.715
2025-03-19,1.728
2025-03-18,1.739
2025-03-17,1.736
2025-03-14,1.725
2025-03-13,1.696
2025-03-12,1.726
2025-03-11,1.718
2025-03-10,1.721
2025-03-07,1.722
2025-03-06,1.719
2025-03-05,1.691
2025-03-04,1.659
2025-03-03,1.642
2025-02-28,1.667
2025-02-27,1.753
2025-02-26,1.762
2025-02-25,1.756
2025-02-24,1.755
2025-02-21,1.762
2025-02-20,1.692
2025-02-19,1.666
2025-02-18,1.619
2025-02-17,1.653
2025-02-14,1.63
2025-02-13,1.624
2025-02-12,1.676
2025-02-11,1.63
2025-02-10,1.642
2025-02-07,1.633
2025-02-06,1.61
2025-02-05,1.559
2025-01-27,1.593
2025-01-24,1.648
2025-01-23,1.619
2025-01-22,1.645
2025-01-21,1.639
2025-01-20,1.581
2025-01-17,1.564
2025-01-16,1.532
2025-01-15,1.547
2025-01-14,1.563
2025-01-13,1.502
2025-01-10,1.516
2025-01-09,1.539
2025-01-08,1.536
2025-01-07,1.538
2025-01-06,1.478
2025-01-03,1.479
2025-01-02,1.513
2024-12-31,1.549
2024-12-30,1.598
2024-12-27,1.602
