date,net_value
2025-10-17,1.6399
2025-10-16,1.6825
2025-10-15,1.6896
2025-10-14,1.6628
2025-10-13,1.6932
2025-10-10,1.7064
2025-10-09,1.7262
2025-09-30,1.7082
2025-09-29,1.6969
2025-09-26,1.6765
2025-09-25,1.6995
2025-09-24,1.6916
2025-09-23,1.6697
2025-09-22,1.6789
2025-09-19,1.6715
2025-09-18,1.6744
2025-09-17,1.6866
2025-09-16,1.672
2025-09-15,1.6595
2025-09-12,1.6607
2025-09-11,1.6633
2025-09-10,1.6221
2025-09-09,1.6157
2025-09-08,1.6322
2025-09-05,1.6306
2025-09-04,1.5759
2025-09-03,1.6279
2025-09-02,1.6375
2025-09-01,1.6693
2025-08-29,1.6622
2025-08-28,1.6503
2025-08-27,1.6233
2025-08-26,1.6422
2025-08-25,1.6395
2025-08-22,1.6181
2025-08-21,1.5945
2025-08-20,1.5975
2025-08-19,1.5823
2025-08-18,1.5818
2025-08-15,1.5628
2025-08-14,1.5411
2025-08-13,1.558
2025-08-12,1.5467
2025-08-11,1.5416
2025-08-08,1.5263
2025-08-07,1.5274
2025-08-06,1.532
2025-08-05,1.5236
2025-08-04,1.5082
2025-08-01,1.4971
2025-07-31,1.4959
2025-07-30,1.5148
2025-07-29,1.5211
2025-07-28,1.5126
2025-07-25,1.4994
2025-07-24,1.499
2025-07-23,1.4865
2025-07-22,1.49
2025-07-21,1.4813
2025-07-18,1.4716
2025-07-17,1.4665
2025-07-16,1.4537
2025-07-15,1.4509
2025-07-14,1.4512
2025-07-11,1.4474
2025-07-10,1.4389
2025-07-09,1.4369
2025-07-08,1.4382
2025-07-07,1.4209
2025-07-04,1.423
2025-07-03,1.4284
2025-07-02,1.4165
2025-07-01,1.4217
2025-06-30,1.4175
2025-06-27,1.4067
2025-06-26,1.4028
2025-06-25,1.4088
2025-06-24,1.3887
2025-06-23,1.3633
2025-06-20,1.3539
2025-06-19,1.3574
2025-06-18,1.3723
2025-06-17,1.3696
2025-06-16,1.3732
2025-06-13,1.3662
2025-06-12,1.3826
2025-06-11,1.3791
2025-06-10,1.3683
2025-06-09,1.3789
2025-06-06,1.3715
2025-06-05,1.3705
2025-06-04,1.362
2025-06-03,1.3521
2025-05-30,1.3466
2025-05-29,1.3609
2025-05-28,1.3477
2025-05-27,1.3476
2025-05-26,1.3528
2025-05-23,1.3511
2025-05-22,1.3629
2025-05-21,1.3703
2025-05-20,1.3691
2025-05-19,1.3573
2025-05-16,1.3537
2025-05-15,1.3503
2025-05-14,1.3607
2025-05-13,1.3544
2025-05-12,1.3568
2025-05-09,1.3422
2025-05-08,1.3479
2025-05-07,1.3354
2025-05-06,1.3289
2025-04-30,1.3072
2025-04-29,1.3007
2025-04-28,1.2973
2025-04-25,1.3043
2025-04-24,1.2999
2025-04-23,1.3059
2025-04-22,1.2914
2025-04-21,1.2899
2025-04-18,1.2712
2025-04-17,1.2674
2025-04-16,1.2683
2025-04-15,1.2809
2025-04-14,1.2802
2025-04-11,1.267
2025-04-10,1.2549
2025-04-09,1.2255
2025-04-08,1.207
2025-04-07,1.194
2025-04-03,1.3219
2025-04-02,1.3381
2025-04-01,1.3357
2025-03-31,1.3296
2025-03-28,1.3382
2025-03-27,1.3488
2025-03-26,1.3446
2025-03-25,1.3407
2025-03-24,1.3424
2025-03-21,1.3436
2025-03-20,1.3634
2025-03-19,1.3713
2025-03-18,1.3757
2025-03-17,1.364
2025-03-14,1.3636
2025-03-13,1.3363
2025-03-12,1.3433
2025-03-11,1.3423
2025-03-10,1.3406
2025-03-07,1.3403
2025-03-06,1.3425
2025-03-05,1.323
2025-03-04,1.3178
2025-03-03,1.3128
