date,net_value
2025-10-16,1.031
2025-10-15,1.027
2025-10-14,1.003
2025-10-13,1.04
2025-10-10,1.05
2025-10-09,1.091
2025-09-30,1.086
2025-09-29,1.088
2025-09-26,1.062
2025-09-25,1.089
2025-09-24,1.073
2025-09-23,1.051
2025-09-22,1.048
2025-09-19,1.043
2025-09-18,1.045
2025-09-17,1.061
2025-09-16,1.042
2025-09-15,1.035
2025-09-12,1.021
2025-09-11,1.032
2025-09-10,0.984
2025-09-09,0.971
2025-09-08,0.992
2025-09-05,1.002
2025-09-04,0.942
2025-09-03,0.983
2025-09-02,0.974
2025-09-01,1.001
2025-08-29,0.979
2025-08-28,0.959
2025-08-27,0.924
2025-08-26,0.93
2025-08-25,0.937
2025-08-22,0.911
2025-08-21,0.883
2025-08-20,0.887
2025-08-19,0.885
2025-08-18,0.886
2025-08-15,0.862
2025-08-14,0.841
2025-08-13,0.85
2025-08-12,0.822
2025-08-11,0.812
2025-08-08,0.797
2025-08-07,0.8
2025-08-06,0.805
2025-08-05,0.8
2025-08-04,0.797
2025-08-01,0.794
2025-07-31,0.796
2025-07-30,0.808
2025-07-29,0.821
2025-07-28,0.806
2025-07-25,0.799
2025-07-24,0.801
2025-07-23,0.79
2025-07-22,0.79
2025-07-21,0.785
2025-07-18,0.779
2025-07-17,0.776
2025-07-16,0.764
2025-07-15,0.765
2025-07-14,0.753
2025-07-11,0.756
2025-07-10,0.751
2025-07-09,0.749
2025-07-08,0.748
2025-07-07,0.731
2025-07-04,0.74
2025-07-03,0.742
2025-07-02,0.729
2025-07-01,0.737
2025-06-30,0.739
2025-06-27,0.73
2025-06-26,0.726
2025-06-25,0.731
2025-06-24,0.71
2025-06-23,0.695
2025-06-20,0.693
2025-06-19,0.698
2025-06-18,0.707
2025-06-17,0.705
2025-06-16,0.707
2025-06-13,0.702
2025-06-12,0.709
2025-06-11,0.707
2025-06-10,0.699
2025-06-09,0.707
2025-06-06,0.7
2025-06-05,0.703
2025-06-04,0.695
2025-06-03,0.687
2025-05-30,0.684
2025-05-29,0.69
2025-05-28,0.681
2025-05-27,0.683
2025-05-26,0.687
2025-05-23,0.692
2025-05-22,0.699
2025-05-21,0.706
2025-05-20,0.7
2025-05-19,0.695
2025-05-16,0.697
2025-05-15,0.698
2025-05-14,0.711
2025-05-13,0.704
2025-05-12,0.705
2025-05-09,0.688
2025-05-08,0.693
2025-05-07,0.683
2025-05-06,0.679
2025-04-30,0.667
2025-04-29,0.662
2025-04-28,0.663
2025-04-25,0.668
2025-04-24,0.664
2025-04-23,0.668
2025-04-22,0.661
2025-04-21,0.664
2025-04-18,0.654
2025-04-17,0.652
2025-04-16,0.651
2025-04-15,0.658
2025-04-14,0.659
2025-04-11,0.657
2025-04-10,0.649
2025-04-09,0.635
2025-04-08,0.63
2025-04-07,0.62
2025-04-03,0.702
2025-04-02,0.715
2025-04-01,0.714
2025-03-31,0.715
2025-03-28,0.722
2025-03-27,0.727
2025-03-26,0.725
2025-03-25,0.727
2025-03-24,0.73
2025-03-21,0.729
2025-03-20,0.744
2025-03-19,0.751
2025-03-18,0.753
2025-03-17,0.749
2025-03-14,0.752
2025-03-13,0.733
2025-03-12,0.741
2025-03-11,0.745
2025-03-10,0.743
2025-03-07,0.745
2025-03-06,0.755
2025-03-05,0.74
2025-03-04,0.74
2025-03-03,0.742
2025-02-28,0.734
2025-02-27,0.761
2025-02-26,0.765
2025-02-25,0.756
2025-02-24,0.764
2025-02-21,0.769
2025-02-20,0.752
2025-02-19,0.752
2025-02-18,0.738
2025-02-17,0.752
2025-02-14,0.749
2025-02-13,0.736
