date,net_value
2025-10-16,2.0766
2025-10-15,2.0886
2025-10-14,2.0434
2025-10-13,2.0867
2025-10-10,2.1092
2025-10-09,2.1798
2025-09-30,2.1398
2025-09-29,2.1194
2025-09-26,2.0733
2025-09-25,2.1083
2025-09-24,2.0829
2025-09-23,2.0429
2025-09-22,2.0578
2025-09-19,2.0417
2025-09-18,2.0365
2025-09-17,2.066
2025-09-16,2.0485
2025-09-15,2.0524
2025-09-12,2.0379
2025-09-11,2.0428
2025-09-10,2.0075
2025-09-09,1.9942
2025-09-08,2.0092
2025-09-05,2.0014
2025-09-04,1.9374
2025-09-03,2.0008
2025-09-02,1.9929
2025-09-01,2.0124
2025-08-29,1.9792
2025-08-28,1.9304
2025-08-27,1.9047
2025-08-26,1.9311
2025-08-25,1.9377
2025-08-22,1.8959
2025-08-21,1.8585
2025-08-20,1.8579
2025-08-19,1.8432
2025-08-18,1.8529
2025-08-15,1.836
2025-08-14,1.8108
2025-08-13,1.8054
2025-08-12,1.7665
2025-08-11,1.7604
2025-08-08,1.7521
2025-08-07,1.7597
2025-08-06,1.7539
2025-08-05,1.7494
2025-08-04,1.7272
2025-08-01,1.7061
2025-07-31,1.7221
2025-07-30,1.7491
2025-07-29,1.7549
2025-07-28,1.7308
2025-07-25,1.7225
2025-07-24,1.719
2025-07-23,1.7111
2025-07-22,1.7015
2025-07-21,1.7024
2025-07-18,1.695
2025-07-17,1.6954
2025-07-16,1.6861
2025-07-15,1.6915
2025-07-14,1.6964
2025-07-11,1.6988
2025-07-10,1.6858
2025-07-09,1.6869
2025-07-08,1.693
2025-07-07,1.6793
2025-07-04,1.6978
2025-07-03,1.6918
2025-07-02,1.6765
2025-07-01,1.6853
2025-06-30,1.6645
2025-06-27,1.6392
2025-06-26,1.6396
2025-06-25,1.6434
2025-06-24,1.6162
2025-06-23,1.5932
2025-06-20,1.6019
2025-06-19,1.6025
2025-06-18,1.6102
2025-06-17,1.6098
2025-06-16,1.6204
2025-06-13,1.6123
2025-06-12,1.6237
2025-06-11,1.6076
2025-06-10,1.5929
2025-06-09,1.6022
2025-06-06,1.5997
2025-06-05,1.6027
2025-06-04,1.6089
2025-06-03,1.6012
2025-05-30,1.5798
2025-05-29,1.5785
2025-05-28,1.5744
2025-05-27,1.576
2025-05-26,1.5856
2025-05-23,1.5959
2025-05-22,1.6098
2025-05-21,1.6238
2025-05-20,1.5941
2025-05-19,1.584
2025-05-16,1.5739
2025-05-15,1.5771
2025-05-14,1.5903
2025-05-13,1.5884
2025-05-12,1.575
2025-05-09,1.5651
2025-05-08,1.5576
2025-05-07,1.5538
2025-05-06,1.5538
2025-04-30,1.5409
2025-04-29,1.5393
2025-04-28,1.5264
2025-04-25,1.5153
2025-04-24,1.5221
2025-04-23,1.5212
2025-04-22,1.5224
2025-04-21,1.517
2025-04-18,1.4934
2025-04-17,1.4967
2025-04-16,1.4951
2025-04-15,1.4968
2025-04-14,1.4897
2025-04-11,1.4733
2025-04-10,1.4541
2025-04-09,1.4101
2025-04-08,1.4056
2025-04-07,1.4051
2025-04-03,1.5535
2025-04-02,1.5955
2025-04-01,1.604
2025-03-31,1.6048
2025-03-28,1.6069
2025-03-27,1.6105
2025-03-26,1.5913
2025-03-25,1.6011
2025-03-24,1.6076
2025-03-21,1.5838
2025-03-20,1.6229
2025-03-19,1.6317
2025-03-18,1.6252
2025-03-17,1.5989
2025-03-14,1.604
2025-03-13,1.5741
2025-03-12,1.5877
2025-03-11,1.5845
2025-03-10,1.591
2025-03-07,1.5961
2025-03-06,1.6032
2025-03-05,1.5825
2025-03-04,1.5778
2025-03-03,1.5668
2025-02-28,1.5595
2025-02-27,1.6033
2025-02-26,1.5969
2025-02-25,1.5829
2025-02-24,1.5975
2025-02-21,1.6148
2025-02-20,1.5914
2025-02-19,1.5849
2025-02-18,1.5703
2025-02-17,1.5861
2025-02-14,1.5907
2025-02-13,1.5665
2025-02-12,1.5831
2025-02-11,1.5658
2025-02-10,1.5698
2025-02-07,1.5623
2025-02-06,1.5425
2025-02-05,1.5133
2025-01-27,1.5168
2025-01-24,1.5135
2025-01-23,1.4939
2025-01-22,1.4978
2025-01-21,1.5167
2025-01-20,1.5099
2025-01-17,1.4921
2025-01-16,1.4735
2025-01-15,1.4741
2025-01-14,1.4837
2025-01-13,1.4449
2025-01-10,1.4451
2025-01-09,1.4585
2025-01-08,1.4532
2025-01-07,1.4562
2025-01-06,1.4465
2025-01-03,1.448
2025-01-02,1.4605
2024-12-31,1.4838
2024-12-30,1.5066
2024-12-27,1.4982
2024-12-26,1.5058
2024-12-25,1.5032
2024-12-24,1.5069
2024-12-23,1.4839
