date,net_value
2025-10-15,2.157
2025-10-14,2.1058
2025-10-13,2.2004
2025-10-10,2.2183
2025-10-09,2.288
2025-09-30,2.363
2025-09-29,2.3114
2025-09-26,2.2933
2025-09-25,2.3502
2025-09-24,2.3247
2025-09-23,2.3211
2025-09-22,2.3461
2025-09-19,2.3239
2025-09-18,2.3809
2025-09-17,2.3497
2025-09-16,2.3549
2025-09-15,2.3715
2025-09-12,2.3879
2025-09-11,2.3629
2025-09-10,2.3928
2025-09-09,2.4411
2025-09-08,2.4503
2025-09-05,2.4796
2025-09-04,2.3698
2025-09-03,2.4693
2025-09-02,2.4181
2025-09-01,2.4015
2025-08-29,2.2963
2025-08-28,2.2099
2025-08-27,2.2313
2025-08-26,2.3341
2025-08-25,2.3422
2025-08-22,2.326
2025-08-21,2.2931
2025-08-20,2.2431
2025-08-19,2.2959
2025-08-18,2.3161
2025-08-15,2.2897
2025-08-14,2.259
2025-08-13,2.2328
2025-08-12,2.1495
2025-08-11,2.1701
2025-08-08,2.16
2025-08-07,2.1723
2025-08-06,2.252
2025-08-05,2.2464
2025-08-04,2.1741
2025-08-01,2.1897
2025-07-31,2.2206
2025-07-30,2.2349
2025-07-29,2.2678
2025-07-28,2.1938
2025-07-25,2.1187
2025-07-24,2.1536
2025-07-23,2.1241
2025-07-22,2.1447
2025-07-21,2.1477
2025-07-18,2.1787
2025-07-17,2.1447
2025-07-16,2.0492
2025-07-15,2.0351
2025-07-14,1.9745
2025-07-11,1.9393
2025-07-10,1.924
2025-07-09,1.9358
2025-07-08,1.9116
2025-07-07,1.9282
2025-07-04,1.9749
2025-07-03,1.9328
2025-07-02,1.8714
2025-07-01,1.8946
2025-06-30,1.854
2025-06-27,1.8524
2025-06-26,1.8735
2025-06-25,1.9128
2025-06-24,1.9067
2025-06-23,1.8701
2025-06-20,1.834
2025-06-19,1.8448
2025-06-18,1.8893
2025-06-17,1.8772
2025-06-16,1.9722
2025-06-13,1.9746
2025-06-12,2.0332
2025-06-11,1.9507
2025-06-10,1.9744
2025-06-09,1.9367
2025-06-06,1.8667
2025-06-05,1.8244
2025-06-04,1.8552
2025-06-03,1.7974
2025-05-30,1.7727
2025-05-29,1.7558
2025-05-28,1.6908
2025-05-27,1.7086
2025-05-26,1.6747
2025-05-23,1.7095
2025-05-22,1.7244
2025-05-21,1.722
2025-05-20,1.6961
2025-05-19,1.6377
2025-05-16,1.6233
2025-05-15,1.5905
