date,net_value
2025-10-15,1.6775
2025-10-14,1.634
2025-10-13,1.699
2025-10-10,1.7501
2025-10-09,1.7953
2025-09-30,1.8131
2025-09-29,1.8131
2025-09-26,1.7838
2025-09-25,1.8219
2025-09-24,1.8273
2025-09-23,1.7953
2025-09-22,1.82
2025-09-19,1.7616
2025-09-18,1.8389
2025-09-17,1.8541
2025-09-16,1.7995
2025-09-15,1.6983
2025-09-12,1.6886
2025-09-11,1.6891
2025-09-10,1.6366
2025-09-09,1.6491
2025-09-08,1.6716
2025-09-05,1.6151
2025-09-04,1.5521
2025-09-03,1.6188
2025-09-02,1.6745
2025-09-01,1.6476
2025-08-29,1.6412
2025-08-28,1.6315
2025-08-27,1.6427
2025-08-26,1.6697
2025-08-25,1.712
2025-08-22,1.6774
2025-08-21,1.6544
2025-08-20,1.6892
2025-08-19,1.6874
2025-08-18,1.6568
2025-08-15,1.6247
2025-08-14,1.5856
2025-08-13,1.6087
2025-08-12,1.5805
2025-08-11,1.5915
2025-08-08,1.5742
2025-08-07,1.5946
2025-08-06,1.5909
2025-08-05,1.5301
2025-08-04,1.5178
2025-08-01,1.4685
2025-07-31,1.4848
2025-07-30,1.4807
2025-07-29,1.5168
2025-07-28,1.5046
2025-07-25,1.5019
2025-07-24,1.5048
2025-07-23,1.4965
2025-07-22,1.5035
2025-07-21,1.5273
2025-07-18,1.4685
2025-07-17,1.4639
2025-07-16,1.4536
2025-07-15,1.4168
2025-07-14,1.4038
2025-07-11,1.3631
2025-07-10,1.3328
2025-07-09,1.3476
2025-07-08,1.3524
2025-07-07,1.3291
2025-07-04,1.3491
2025-07-03,1.3642
2025-07-02,1.3694
2025-07-01,1.394
2025-06-30,1.3991
2025-06-27,1.3842
2025-06-26,1.3862
2025-06-25,1.4002
2025-06-24,1.3776
2025-06-23,1.3055
2025-06-20,1.3073
2025-06-19,1.354
2025-06-18,1.3558
2025-06-17,1.3379
2025-06-16,1.3556
2025-06-13,1.3567
2025-06-12,1.3866
2025-06-11,1.3924
2025-06-10,1.3806
2025-06-09,1.3979
2025-06-06,1.3971
2025-06-05,1.4125
2025-06-04,1.3929
2025-06-03,1.3712
2025-05-30,1.3719
2025-05-29,1.4132
2025-05-28,1.4082
2025-05-27,1.415
2025-05-26,1.4301
2025-05-23,1.4339
2025-05-22,1.4327
2025-05-21,1.4504
2025-05-20,1.4559
2025-05-19,1.4615
2025-05-16,1.4876
2025-05-15,1.4694
2025-05-14,1.5013
2025-05-13,1.5146
2025-05-12,1.5376
2025-05-09,1.4821
2025-05-08,1.5169
2025-05-07,1.5079
2025-05-06,1.5136
2025-04-30,1.48
2025-04-29,1.4273
2025-04-28,1.3934
2025-04-25,1.4197
2025-04-24,1.4193
2025-04-23,1.4147
2025-04-22,1.3152
2025-04-21,1.3441
2025-04-18,1.2847
2025-04-17,1.2991
2025-04-16,1.3111
2025-04-15,1.3395
2025-04-14,1.3297
2025-04-11,1.3194
2025-04-10,1.2821
2025-04-09,1.2314
2025-04-08,1.1913
2025-04-07,1.2627
2025-04-03,1.4249
2025-04-02,1.471
2025-04-01,1.4405
2025-03-31,1.4577
2025-03-28,1.4904
2025-03-27,1.5213
2025-03-26,1.5225
2025-03-25,1.5092
2025-03-24,1.5523
2025-03-21,1.5443
2025-03-20,1.6164
2025-03-19,1.6199
2025-03-18,1.618
2025-03-17,1.6136
2025-03-14,1.5781
2025-03-13,1.5188
2025-03-12,1.6116
2025-03-11,1.6037
2025-03-10,1.619
2025-03-07,1.6285
2025-03-06,1.5954
2025-03-05,1.5715
2025-03-04,1.5272
2025-03-03,1.4828
2025-02-28,1.5127
2025-02-27,1.6472
2025-02-26,1.6539
2025-02-25,1.6182
2025-02-24,1.6138
2025-02-21,1.6365
2025-02-20,1.595
2025-02-19,1.5569
2025-02-18,1.4434
2025-02-17,1.468
2025-02-14,1.3925
2025-02-13,1.4239
2025-02-12,1.4637
2025-02-11,1.4502
2025-02-10,1.4394
2025-02-07,1.4447
2025-02-06,1.4285
2025-02-05,1.355
2025-01-27,1.3106
2025-01-24,1.3537
2025-01-23,1.2936
2025-01-22,1.3033
2025-01-21,1.3241
2025-01-20,1.2627
2025-01-17,1.2512
2025-01-16,1.2471
2025-01-15,1.2557
2025-01-14,1.2375
2025-01-13,1.169
2025-01-10,1.1838
2025-01-09,1.1336
2025-01-08,1.0669
2025-01-07,1.0183
2025-01-06,0.991
2025-01-03,1.0001
2025-01-02,1.0668
2024-12-31,1.0606
2024-12-30,1.099
2024-12-27,1.1194
2024-12-26,1.1307
2024-12-25,1.1078
2024-12-24,1.1049
2024-12-23,1.1019
2024-12-20,1.1222
2024-12-19,1.1011
2024-12-18,1.0941
2024-12-17,1.0896
2024-12-16,1.1068
2024-12-13,1.1066
2024-12-12,1.1251
2024-12-11,1.1206
2024-12-10,1.1232
2024-12-09,1.1082
2024-12-06,1.1011
