date,net_value
2025-10-17,1.3436
2025-10-16,1.3884
2025-10-15,1.4007
2025-10-14,1.3791
2025-10-13,1.4271
2025-10-10,1.4208
2025-10-09,1.4749
2025-09-30,1.4585
2025-09-29,1.4423
2025-09-26,1.4283
2025-09-25,1.4454
2025-09-24,1.4417
2025-09-23,1.4053
2025-09-22,1.4119
2025-09-19,1.3889
2025-09-18,1.3987
2025-09-17,1.405
2025-09-16,1.3937
2025-09-15,1.3818
2025-09-12,1.3856
2025-09-11,1.381
2025-09-10,1.3384
2025-09-09,1.3331
2025-09-08,1.3511
2025-09-05,1.3357
2025-09-04,1.298
2025-09-03,1.3431
2025-09-02,1.3619
2025-09-01,1.3943
2025-08-29,1.3729
2025-08-28,1.3875
2025-08-27,1.3579
2025-08-26,1.3754
2025-08-25,1.3709
2025-08-22,1.3589
2025-08-21,1.3245
2025-08-20,1.33
2025-08-19,1.3197
2025-08-18,1.3178
2025-08-15,1.2969
2025-08-14,1.2751
2025-08-13,1.2977
2025-08-12,1.2814
2025-08-11,1.284
2025-08-08,1.2625
2025-08-07,1.2675
2025-08-06,1.2632
2025-08-05,1.2512
2025-08-04,1.2453
2025-08-01,1.2272
2025-07-31,1.2235
2025-07-30,1.2303
2025-07-29,1.2381
2025-07-28,1.2234
2025-07-25,1.2172
2025-07-24,1.209
2025-07-23,1.1953
2025-07-22,1.1928
2025-07-21,1.1855
2025-07-18,1.1686
2025-07-17,1.1691
2025-07-16,1.1581
2025-07-15,1.1519
2025-07-14,1.1496
2025-07-11,1.1436
2025-07-10,1.1344
2025-07-09,1.1366
2025-07-08,1.1393
2025-07-07,1.1262
2025-07-04,1.1251
2025-07-03,1.1323
2025-07-02,1.1271
2025-07-01,1.1396
2025-06-30,1.1398
2025-06-27,1.1208
2025-06-26,1.1191
2025-06-25,1.1267
2025-06-24,1.111
2025-06-23,1.0905
2025-06-20,1.0829
2025-06-19,1.0888
2025-06-18,1.0971
2025-06-17,1.092
2025-06-16,1.0943
2025-06-13,1.0897
2025-06-12,1.1009
2025-06-11,1.1022
2025-06-10,1.1017
2025-06-09,1.1143
2025-06-06,1.1018
2025-06-05,1.1013
2025-06-04,1.0882
