date,net_value
2025-10-16,2.6439
2025-10-15,2.6381
2025-10-14,2.587
2025-10-13,2.7179
2025-10-10,2.7204
2025-10-09,2.8461
2025-09-30,2.8394
2025-09-29,2.8299
2025-09-26,2.772
2025-09-25,2.8409
2025-09-24,2.8043
2025-09-23,2.7655
2025-09-22,2.7573
2025-09-19,2.7263
2025-09-18,2.7356
2025-09-17,2.7443
2025-09-16,2.7262
2025-09-15,2.708
2025-09-12,2.7289
2025-09-11,2.7495
2025-09-10,2.5997
2025-09-09,2.538
2025-09-08,2.555
2025-09-05,2.6111
2025-09-04,2.4918
2025-09-03,2.6633
2025-09-02,2.6589
2025-09-01,2.7106
2025-08-29,2.6794
2025-08-28,2.6872
2025-08-27,2.5595
2025-08-26,2.5529
2025-08-25,2.5931
2025-08-22,2.4776
2025-08-21,2.3473
2025-08-20,2.3607
2025-08-19,2.3447
2025-08-18,2.3274
2025-08-15,2.2677
2025-08-14,2.2271
2025-08-13,2.2374
2025-08-12,2.1493
2025-08-11,2.0978
2025-08-08,2.071
2025-08-07,2.0884
2025-08-06,2.0931
2025-08-05,2.0833
2025-08-04,2.0819
2025-08-01,2.0571
2025-07-31,2.0787
2025-07-30,2.0833
2025-07-29,2.0958
2025-07-28,2.0579
2025-07-25,2.0273
2025-07-24,2.0145
2025-07-23,2.0024
2025-07-22,2.0082
2025-07-21,2.0161
2025-07-18,1.9889
2025-07-17,1.9964
2025-07-16,1.9522
2025-07-15,1.9441
2025-07-14,1.892
2025-07-11,1.8932
2025-07-10,1.9049
2025-07-09,1.9067
2025-07-08,1.9132
2025-07-07,1.8598
2025-07-04,1.8734
2025-07-03,1.8789
2025-07-02,1.8579
2025-07-01,1.8922
2025-06-30,1.8722
2025-06-27,1.8245
2025-06-26,1.8146
2025-06-25,1.8108
2025-06-24,1.7906
2025-06-23,1.7766
2025-06-20,1.7748
2025-06-19,1.7905
2025-06-18,1.7925
2025-06-17,1.7697
2025-06-16,1.7763
2025-06-13,1.7509
2025-06-12,1.7721
2025-06-11,1.7599
2025-06-10,1.7607
2025-06-09,1.7705
2025-06-06,1.7597
2025-06-05,1.7571
2025-06-04,1.7359
2025-06-03,1.7129
2025-05-30,1.7053
2025-05-29,1.7232
2025-05-28,1.6994
2025-05-27,1.6849
2025-05-26,1.6953
2025-05-23,1.6846
2025-05-22,1.7023
2025-05-21,1.7147
2025-05-20,1.714
2025-05-19,1.7056
2025-05-16,1.7062
2025-05-15,1.7058
2025-05-14,1.7388
2025-05-13,1.7381
2025-05-12,1.7418
2025-05-09,1.7186
2025-05-08,1.7405
2025-05-07,1.7279
2025-05-06,1.7311
2025-04-30,1.708
2025-04-29,1.7021
2025-04-28,1.6954
2025-04-25,1.7006
2025-04-24,1.6981
2025-04-23,1.7161
2025-04-22,1.7121
2025-04-21,1.7221
2025-04-18,1.6955
2025-04-17,1.6949
2025-04-16,1.6996
2025-04-15,1.7098
2025-04-14,1.7209
2025-04-11,1.7117
2025-04-10,1.6965
2025-04-09,1.6684
2025-04-08,1.6283
2025-04-07,1.6387
2025-04-03,1.7772
2025-04-02,1.814
2025-04-01,1.8066
2025-03-31,1.8122
2025-03-28,1.8215
2025-03-27,1.8307
2025-03-26,1.8349
2025-03-25,1.8372
2025-03-24,1.8819
2025-03-21,1.8671
2025-03-20,1.8816
2025-03-19,1.9007
2025-03-18,1.9297
2025-03-17,1.9285
2025-03-14,1.9242
2025-03-13,1.8773
2025-03-12,1.8973
2025-03-11,1.8909
2025-03-10,1.8845
2025-03-07,1.8797
2025-03-06,1.8928
2025-03-05,1.855
2025-03-04,1.8343
2025-03-03,1.8181
2025-02-28,1.8222
2025-02-27,1.8927
2025-02-26,1.9255
2025-02-25,1.9192
2025-02-24,1.9453
2025-02-21,1.9645
2025-02-20,1.9175
2025-02-19,1.9205
2025-02-18,1.8845
2025-02-17,1.9122
2025-02-14,1.8952
2025-02-13,1.8784
2025-02-12,1.9103
2025-02-11,1.8975
2025-02-10,1.8905
2025-02-07,1.895
2025-02-06,1.8715
2025-02-05,1.8184
2025-01-27,1.8412
2025-01-24,1.8854
2025-01-23,1.8478
2025-01-22,1.8648
2025-01-21,1.8402
2025-01-20,1.7978
2025-01-17,1.7892
2025-01-16,1.7686
2025-01-15,1.763
2025-01-14,1.7772
2025-01-13,1.7118
2025-01-10,1.7202
2025-01-09,1.7407
2025-01-08,1.7383
2025-01-07,1.7505
2025-01-06,1.7166
2025-01-03,1.7296
2025-01-02,1.7587
2024-12-31,1.8075
2024-12-30,1.8434
2024-12-27,1.8494
2024-12-26,1.8736
2024-12-25,1.8284
2024-12-24,1.835
2024-12-23,1.8176
2024-12-20,1.8452
2024-12-19,1.8414
2024-12-18,1.8268
2024-12-17,1.8226
2024-12-16,1.8297
2024-12-13,1.851
2024-12-12,1.869
2024-12-11,1.8562
2024-12-10,1.8509
2024-12-09,1.849
2024-12-06,1.8577
2024-12-05,1.8515
2024-12-04,1.8348
2024-12-03,1.8621
2024-12-02,1.8706
2024-11-29,1.8402
2024-11-28,1.8002
2024-11-27,1.8198
2024-11-26,1.7646
2024-11-25,1.7702
2024-11-22,1.7921
2024-11-21,1.8378
2024-11-20,1.8458
2024-11-19,1.8331
2024-11-18,1.8127
2024-11-15,1.8253
2024-11-14,1.8756
2024-11-13,1.9283
2024-11-12,1.9194
2024-11-11,1.9508
2024-11-08,1.9367
2024-11-07,1.9546
2024-11-06,1.9238
2024-11-05,1.9037
2024-11-04,1.8635
2024-11-01,1.8369
2024-10-31,1.837
2024-10-30,1.8396
2024-10-29,1.8295
2024-10-28,1.8422
2024-10-25,1.842
2024-10-24,1.826
2024-10-23,1.8369
2024-10-22,1.8525
2024-10-21,1.8309
2024-10-18,1.8095
2024-10-17,1.7435
2024-10-16,1.7356
2024-10-15,1.7488
2024-10-14,1.7858
2024-10-11,1.7511
2024-10-10,1.7943
2024-10-09,1.7986
2024-10-08,1.9305
2024-09-30,1.7956
2024-09-27,1.6456
2024-09-26,1.5742
2024-09-25,1.5257
2024-09-24,1.5272
2024-09-23,1.4741
2024-09-20,1.4774
2024-09-19,1.4822
2024-09-18,1.4828
2024-09-13,1.4722
2024-09-12,1.4692
2024-09-11,1.476
2024-09-10,1.4711
2024-09-09,1.4658
2024-09-06,1.4737
2024-09-05,1.4919
2024-09-04,1.4867
2024-09-03,1.5003
2024-09-02,1.4879
2024-08-30,1.5169
2024-08-29,1.4907
2024-08-28,1.4765
2024-08-27,1.4659
2024-08-26,1.4806
2024-08-23,1.4914
2024-08-22,1.4979
2024-08-21,1.5051
2024-08-20,1.5135
2024-08-19,1.5304
2024-08-16,1.5359
2024-08-15,1.5363
2024-08-14,1.5306
2024-08-13,1.5461
2024-08-12,1.5353
2024-08-09,1.535
2024-08-08,1.5395
2024-08-07,1.5459
2024-08-06,1.5431
2024-08-05,1.528
2024-08-02,1.5697
2024-08-01,1.6049
2024-07-31,1.6136
2024-07-30,1.5851
2024-07-29,1.5949
2024-07-26,1.5991
2024-07-25,1.5829
2024-07-24,1.5864
2024-07-23,1.5919
2024-07-22,1.6309
2024-07-19,1.6338
2024-07-18,1.6374
2024-07-17,1.6329
2024-07-16,1.662
2024-07-15,1.6627
2024-07-12,1.669
2024-07-11,1.6874
2024-07-10,1.676
2024-07-09,1.681
2024-07-08,1.6463
2024-07-05,1.6551
2024-07-04,1.6526
2024-07-03,1.6592
2024-07-02,1.6677
2024-07-01,1.6928
2024-06-30,1.6711
2024-06-28,1.6712
2024-06-27,1.6538
2024-06-26,1.6845
2024-06-25,1.6669
2024-06-24,1.6861
2024-06-21,1.7053
2024-06-20,1.6996
2024-06-19,1.7127
2024-06-18,1.7262
2024-06-17,1.7183
2024-06-14,1.7186
2024-06-13,1.7019
2024-06-12,1.7046
2024-06-11,1.6982
2024-06-07,1.7041
2024-06-06,1.7116
2024-06-05,1.712
2024-06-04,1.7368
2024-06-03,1.711
2024-05-31,1.6991
2024-05-30,1.6966
2024-05-29,1.7111
2024-05-28,1.7044
2024-05-27,1.7247
2024-05-24,1.7071
2024-05-23,1.7188
2024-05-22,1.7408
2024-05-21,1.7534
2024-05-20,1.7643
2024-05-17,1.7494
2024-05-16,1.7431
2024-05-15,1.7438
2024-05-14,1.7636
2024-05-13,1.7667
2024-05-10,1.77
2024-05-09,1.7822
2024-05-08,1.7638
2024-05-07,1.7823
2024-05-06,1.7923
2024-04-30,1.7691
2024-04-29,1.7735
2024-04-26,1.763
2024-04-25,1.7227
2024-04-24,1.7315
2024-04-23,1.7008
2024-04-22,1.6976
2024-04-19,1.7068
2024-04-18,1.7238
2024-04-17,1.732
2024-04-16,1.6934
2024-04-15,1.7338
2024-04-12,1.7185
2024-04-11,1.7159
2024-04-10,1.7125
2024-04-09,1.7346
2024-04-08,1.7282
2024-04-03,1.7454
2024-04-02,1.7517
2024-04-01,1.7632
2024-03-29,1.7388
2024-03-28,1.7228
2024-03-27,1.7036
2024-03-26,1.7428
2024-03-25,1.7462
2024-03-22,1.7729
2024-03-21,1.7837
2024-03-20,1.78
2024-03-19,1.7742
2024-03-18,1.7829
2024-03-15,1.7687
2024-03-14,1.7528
