date,net_value
2025-10-10,2.371
2025-10-09,2.349
2025-09-30,2.326
2025-09-29,2.325
2025-09-26,2.306
2025-09-25,2.307
2025-09-24,2.318
2025-09-23,2.298
2025-09-22,2.304
2025-09-19,2.32
2025-09-18,2.306
2025-09-17,2.326
2025-09-16,2.318
2025-09-15,2.321
2025-09-12,2.322
2025-09-11,2.327
2025-09-10,2.314
2025-09-09,2.314
2025-09-08,2.325
2025-09-05,2.29
2025-09-04,2.276
2025-09-03,2.294
2025-09-02,2.296
2025-09-01,2.314
2025-08-29,2.31
2025-08-28,2.321
2025-08-27,2.318
2025-08-26,2.354
2025-08-25,2.341
2025-08-22,2.324
2025-08-21,2.312
2025-08-20,2.315
2025-08-19,2.288
2025-08-18,2.289
2025-08-15,2.266
2025-08-14,2.243
2025-08-13,2.265
2025-08-12,2.266
2025-08-11,2.26
2025-08-08,2.258
2025-08-07,2.263
2025-08-06,2.249
2025-08-05,2.237
2025-08-04,2.221
2025-08-01,2.217
2025-07-31,2.202
2025-07-30,2.239
2025-07-29,2.22
2025-07-28,2.215
2025-07-25,2.233
2025-07-24,2.222
2025-07-23,2.2
2025-07-22,2.212
2025-07-21,2.18
2025-07-18,2.163
2025-07-17,2.144
2025-07-16,2.133
2025-07-15,2.129
2025-07-14,2.139
2025-07-11,2.145
2025-07-10,2.144
2025-07-09,2.129
2025-07-08,2.133
2025-07-07,2.12
2025-07-04,2.103
2025-07-03,2.105
2025-07-02,2.093
2025-07-01,2.102
2025-06-30,2.098
2025-06-27,2.078
2025-06-26,2.073
2025-06-25,2.084
2025-06-24,2.066
2025-06-23,2.054
2025-06-20,2.054
2025-06-19,2.054
2025-06-18,2.072
2025-06-17,2.072
2025-06-16,2.07
2025-06-13,2.07
2025-06-12,2.076
2025-06-11,2.075
2025-06-10,2.073
2025-06-09,2.077
2025-06-06,2.054
2025-06-05,2.057
2025-06-04,2.054
2025-06-03,2.053
2025-05-30,2.041
2025-05-29,2.05
2025-05-28,2.037
2025-05-27,2.035
2025-05-26,2.042
2025-05-23,2.036
2025-05-22,2.043
2025-05-21,2.05
2025-05-20,2.041
2025-05-19,2.031
2025-05-16,2.028
2025-05-15,2.026
2025-05-14,2.036
2025-05-13,2.041
2025-05-12,2.042
2025-05-09,2.033
2025-05-08,2.029
2025-05-07,2.027
2025-05-06,2.029
2025-04-30,2.013
2025-04-29,2.017
2025-04-28,2.017
2025-04-25,2.032
2025-04-24,2.02
2025-04-23,2.02
2025-04-22,2.006
2025-04-21,2.012
2025-04-18,1.991
2025-04-17,1.993
2025-04-16,1.981
2025-04-15,1.989
2025-04-14,1.986
2025-04-11,1.966
2025-04-10,1.963
2025-04-09,1.926
2025-04-08,1.896
2025-04-07,1.863
2025-04-03,1.971
2025-04-02,1.974
2025-04-01,1.977
2025-03-31,1.958
2025-03-28,1.963
2025-03-27,1.974
2025-03-26,1.97
2025-03-25,1.968
2025-03-24,1.957
2025-03-21,1.955
2025-03-20,1.961
2025-03-19,1.966
2025-03-18,1.966
2025-03-17,1.966
2025-03-14,1.966
2025-03-13,1.965
2025-03-12,2.009
2025-03-11,2.012
2025-03-10,2.019
2025-03-07,2.049
2025-03-06,2.049
2025-03-05,1.951
2025-03-04,1.907
2025-03-03,1.873
2025-02-28,1.897
2025-02-27,2.016
2025-02-26,2.054
2025-02-25,2.025
2025-02-24,2.026
2025-02-21,2.039
2025-02-20,1.961
2025-02-19,1.968
2025-02-18,1.931
2025-02-17,2.005
2025-02-14,2.005
2025-02-13,1.948
2025-02-12,1.96
2025-02-11,1.913
2025-02-10,1.957
2025-02-07,1.903
2025-02-06,1.868
2025-02-05,1.798
2025-01-27,1.731
2025-01-24,1.762
2025-01-23,1.716
2025-01-22,1.723
2025-01-21,1.731
2025-01-20,1.717
2025-01-17,1.714
2025-01-16,1.702
2025-01-15,1.713
2025-01-14,1.723
2025-01-13,1.678
2025-01-10,1.666
2025-01-09,1.671
2025-01-08,1.662
2025-01-07,1.669
2025-01-06,1.651
2025-01-03,1.657
2025-01-02,1.678
2024-12-31,1.699
2024-12-30,1.714
2024-12-27,1.713
2024-12-26,1.717
2024-12-25,1.713
2024-12-24,1.719
2024-12-23,1.716
2024-12-20,1.736
2024-12-19,1.719
2024-12-18,1.71
2024-12-17,1.701
2024-12-16,1.73
2024-12-13,1.745
2024-12-12,1.776
2024-12-11,1.771
2024-12-10,1.777
2024-12-09,1.765
2024-12-06,1.782
2024-12-05,1.761
2024-12-04,1.729
2024-12-03,1.736
2024-12-02,1.741
2024-11-29,1.726
2024-11-28,1.702
2024-11-27,1.714
2024-11-26,1.68
2024-11-25,1.693
2024-11-22,1.695
2024-11-21,1.751
2024-11-20,1.724
2024-11-19,1.694
2024-11-18,1.665
2024-11-15,1.736
2024-11-14,1.757
2024-11-13,1.825
2024-11-12,1.838
2024-11-11,1.886
2024-11-08,1.765
2024-11-07,1.688
2024-11-06,1.633
2024-11-05,1.606
2024-11-04,1.541
2024-11-01,1.526
2024-10-31,1.593
2024-10-30,1.583
2024-10-29,1.587
2024-10-28,1.603
2024-10-25,1.58
2024-10-24,1.556
2024-10-23,1.563
2024-10-22,1.565
2024-10-21,1.583
2024-10-18,1.56
2024-10-17,1.519
2024-10-16,1.501
2024-10-15,1.503
2024-10-14,1.509
2024-10-11,1.48
2024-10-10,1.53
2024-10-09,1.573
2024-10-08,1.717
2024-09-30,1.475
2024-09-27,1.253
2024-09-26,1.154
2024-09-25,1.129
2024-09-24,1.121
2024-09-23,1.104
2024-09-20,1.108
2024-09-19,1.099
2024-09-18,1.082
2024-09-13,1.089
2024-09-12,1.101
2024-09-11,1.104
2024-09-10,1.097
2024-09-09,1.076
2024-09-06,1.082
2024-09-05,1.099
2024-09-04,1.092
2024-09-03,1.094
2024-09-02,1.079
2024-08-30,1.105
2024-08-29,1.083
2024-08-28,1.072
2024-08-27,1.071
2024-08-26,1.082
2024-08-23,1.081
2024-08-22,1.08
2024-08-21,1.092
2024-08-20,1.095
2024-08-19,1.108
2024-08-16,1.096
2024-08-15,1.1
2024-08-14,1.091
2024-08-13,1.096
2024-08-12,1.092
2024-08-09,1.095
2024-08-08,1.101
2024-08-07,1.114
2024-08-06,1.114
2024-08-05,1.108
2024-08-02,1.131
2024-08-01,1.155
2024-07-31,1.158
2024-07-30,1.121
2024-07-29,1.12
2024-07-26,1.126
2024-07-25,1.122
2024-07-24,1.126
2024-07-23,1.136
2024-07-22,1.166
2024-07-19,1.146
2024-07-18,1.123
2024-07-17,1.119
2024-07-16,1.144
2024-07-15,1.112
2024-07-12,1.113
2024-07-11,1.126
2024-07-10,1.119
2024-07-09,1.124
2024-07-08,1.101
2024-07-05,1.113
2024-07-04,1.108
2024-07-03,1.129
2024-07-02,1.144
2024-07-01,1.15
2024-06-30,1.152
2024-06-28,1.152
2024-06-27,1.158
2024-06-26,1.172
2024-06-25,1.141
2024-06-24,1.173
2024-06-21,1.206
2024-06-20,1.213
2024-06-19,1.211
2024-06-18,1.225
2024-06-17,1.21
2024-06-14,1.216
2024-06-13,1.212
2024-06-12,1.197
2024-06-11,1.193
2024-06-07,1.167
2024-06-06,1.178
2024-06-05,1.199
2024-06-04,1.207
2024-06-03,1.201
2024-05-31,1.188
2024-05-30,1.178
2024-05-29,1.178
2024-05-28,1.185
2024-05-27,1.199
2024-05-24,1.191
2024-05-23,1.22
2024-05-22,1.234
2024-05-21,1.225
2024-05-20,1.227
2024-05-17,1.205
2024-05-16,1.185
2024-05-15,1.168
2024-05-14,1.179
2024-05-13,1.176
2024-05-10,1.187
2024-05-09,1.209
2024-05-08,1.197
2024-05-07,1.22
2024-05-06,1.232
2024-04-30,1.225
2024-04-29,1.236
2024-04-26,1.204
2024-04-25,1.171
2024-04-24,1.176
2024-04-23,1.135
2024-04-22,1.134
2024-04-19,1.144
2024-04-18,1.154
2024-04-17,1.167
2024-04-16,1.142
2024-04-15,1.18
2024-04-12,1.204
2024-04-11,1.192
2024-04-10,1.183
2024-04-09,1.216
2024-04-08,1.216
2024-04-03,1.229
2024-04-02,1.253
2024-04-01,1.274
2024-03-29,1.249
2024-03-28,1.258
2024-03-27,1.231
2024-03-26,1.264
2024-03-25,1.286
2024-03-22,1.344
2024-03-21,1.339
2024-03-20,1.326
2024-03-19,1.3
2024-03-18,1.303
2024-03-15,1.273
2024-03-14,1.268
2024-03-13,1.285
2024-03-12,1.27
2024-03-11,1.271
2024-03-08,1.256
2024-03-07,1.24
2024-03-06,1.257
2024-03-05,1.264
2024-03-04,1.275
2024-03-01,1.268
2024-02-29,1.252
2024-02-28,1.224
2024-02-27,1.289
2024-02-26,1.263
2024-02-23,1.261
2024-02-22,1.24
2024-02-21,1.225
2024-02-20,1.22
2024-02-19,1.214
2024-02-08,1.189
2024-02-07,1.134
2024-02-06,1.147
2024-02-05,1.135
2024-02-02,1.156
2024-02-01,1.168
2024-01-31,1.167
2024-01-30,1.176
2024-01-29,1.185
2024-01-26,1.192
2024-01-25,1.197
2024-01-24,1.19
2024-01-23,1.19
2024-01-22,1.189
2024-01-19,1.189
2024-01-18,1.196
2024-01-17,1.194
2024-01-16,1.203
2024-01-15,1.203
2024-01-12,1.207
2024-01-11,1.218
2024-01-10,1.204
2024-01-09,1.211
2024-01-08,1.211
2024-01-05,1.228
2024-01-04,1.242
2024-01-03,1.251
2024-01-02,1.258
2023-12-31,1.275
2023-12-29,1.275
2023-12-28,1.257
2023-12-27,1.245
2023-12-26,1.239
2023-12-25,1.249
2023-12-22,1.257
2023-12-21,1.268
2023-12-20,1.262
2023-12-19,1.283
2023-12-18,1.279
2023-12-15,1.289
2023-12-14,1.298
2023-12-13,1.303
2023-12-12,1.313
2023-12-11,1.324
2023-12-08,1.31
2023-12-07,1.302
2023-12-06,1.299
2023-12-05,1.296
2023-12-04,1.314
2023-12-01,1.312
2023-11-30,1.295
2023-11-29,1.297
2023-11-28,1.303
2023-11-27,1.304
2023-11-24,1.299
2023-11-23,1.317
2023-11-22,1.312
2023-11-21,1.322
2023-11-20,1.33
2023-11-17,1.332
2023-11-16,1.333
2023-11-15,1.339
2023-11-14,1.343
2023-11-13,1.319
2023-11-10,1.294
2023-11-09,1.292
2023-11-08,1.304
2023-11-07,1.301
2023-11-06,1.289
2023-11-03,1.257
2023-11-02,1.234
2023-11-01,1.257
2023-10-31,1.262
2023-10-30,1.271
2023-10-27,1.251
2023-10-26,1.253
2023-10-25,1.25
2023-10-24,1.251
2023-10-23,1.246
2023-10-20,1.255
2023-10-19,1.269
2023-10-18,1.275
2023-10-17,1.296
2023-10-16,1.285
2023-10-13,1.299
2023-10-12,1.318
2023-10-11,1.329
2023-10-10,1.323
2023-10-09,1.323
2023-09-28,1.327
2023-09-27,1.32
2023-09-26,1.32
2023-09-25,1.325
2023-09-22,1.352
2023-09-21,1.296
2023-09-20,1.303
2023-09-19,1.314
2023-09-18,1.332
2023-09-15,1.346
2023-09-14,1.351
2023-09-13,1.368
2023-09-12,1.392
2023-09-11,1.397
2023-09-08,1.395
2023-09-07,1.388
2023-09-06,1.421
2023-09-05,1.402
2023-09-04,1.409
2023-09-01,1.401
2023-08-31,1.41
2023-08-30,1.403
2023-08-29,1.363
2023-08-28,1.306
2023-08-25,1.317
2023-08-24,1.367
2023-08-23,1.364
2023-08-22,1.394
2023-08-21,1.358
2023-08-18,1.374
2023-08-17,1.402
2023-08-16,1.393
2023-08-15,1.433
2023-08-14,1.452
2023-08-11,1.434
2023-08-10,1.462
2023-08-09,1.46
2023-08-08,1.484
2023-08-07,1.489
2023-08-04,1.486
2023-08-03,1.47
2023-08-02,1.472
2023-08-01,1.467
2023-07-31,1.461
2023-07-28,1.46
2023-07-27,1.451
2023-07-26,1.467
2023-07-25,1.488
2023-07-24,1.471
2023-07-21,1.473
2023-07-20,1.483
2023-07-19,1.503
2023-07-18,1.506
2023-07-17,1.518
2023-07-14,1.523
2023-07-13,1.49
2023-07-12,1.472
2023-07-11,1.528
2023-07-10,1.515
2023-07-07,1.519
2023-07-06,1.53
2023-07-05,1.533
2023-07-04,1.548
2023-07-03,1.545
2023-06-30,1.563
2023-06-29,1.552
2023-06-28,1.54
2023-06-27,1.569
2023-06-26,1.552
2023-06-21,1.609
2023-06-20,1.656
2023-06-19,1.643
2023-06-16,1.62
2023-06-15,1.588
2023-06-14,1.601
2023-06-13,1.61
2023-06-12,1.593
2023-06-09,1.598
2023-06-08,1.56
2023-06-07,1.573
2023-06-06,1.567
2023-06-05,1.599
2023-06-02,1.595
2023-06-01,1.601
2023-05-31,1.58
2023-05-30,1.575
2023-05-29,1.562
2023-05-26,1.554
2023-05-25,1.532
2023-05-24,1.531
2023-05-23,1.527
2023-05-22,1.544
2023-05-19,1.559
2023-05-18,1.56
2023-05-17,1.541
2023-05-16,1.526
2023-05-15,1.535
2023-05-12,1.544
2023-05-11,1.549
2023-05-10,1.558
2023-05-09,1.565
2023-05-08,1.562
2023-05-05,1.554
2023-05-04,1.552
2023-04-28,1.573
2023-04-27,1.547
2023-04-26,1.542
2023-04-25,1.562
2023-04-24,1.577
2023-04-21,1.593
2023-04-20,1.655
2023-04-19,1.613
2023-04-18,1.598
2023-04-17,1.587
2023-04-14,1.594
2023-04-13,1.572
2023-04-12,1.617
2023-04-11,1.589
2023-04-10,1.58
2023-04-07,1.657
2023-04-06,1.647
2023-04-04,1.662
2023-04-03,1.632
2023-03-31,1.584
2023-03-30,1.554
2023-03-29,1.567
2023-03-28,1.574
2023-03-27,1.59
2023-03-24,1.589
2023-03-23,1.594
2023-03-22,1.545
2023-03-21,1.54
2023-03-20,1.521
2023-03-17,1.556
2023-03-16,1.538
2023-03-15,1.541
2023-03-14,1.556
2023-03-13,1.549
2023-03-10,1.515
2023-03-09,1.507
2023-03-08,1.506
2023-03-07,1.489
2023-03-06,1.506
2023-03-03,1.508
2023-03-02,1.518
2023-03-01,1.522
2023-02-28,1.481
2023-02-27,1.473
2023-02-24,1.481
2023-02-23,1.478
2023-02-22,1.486
2023-02-21,1.478
2023-02-20,1.474
2023-02-17,1.47
2023-02-16,1.484
2023-02-15,1.492
2023-02-14,1.49
2023-02-13,1.49
2023-02-10,1.487
2023-02-09,1.484
2023-02-08,1.481
2023-02-07,1.479
2023-02-06,1.479
2023-02-03,1.48
2023-02-02,1.481
2023-02-01,1.48
2023-01-31,1.479
2023-01-30,1.48
2023-01-20,1.477
2023-01-19,1.476
2023-01-18,1.475
2023-01-17,1.476
2023-01-16,1.474
2023-01-13,1.471
2023-01-12,1.47
2023-01-11,1.469
2023-01-10,1.476
2023-01-09,1.472
2023-01-06,1.47
2023-01-05,1.465
2023-01-04,1.455
2023-01-03,1.457
2022-12-31,1.457
2022-12-30,1.457
2022-12-29,1.456
2022-12-28,1.454
2022-12-27,1.458
2022-12-26,1.455
2022-12-23,1.448
2022-12-22,1.453
2022-12-21,1.457
2022-12-20,1.46
2022-12-19,1.463
2022-12-16,1.466
2022-12-15,1.47
2022-12-14,1.469
2022-12-13,1.469
2022-12-12,1.472
2022-12-09,1.473
2022-12-08,1.471
2022-12-07,1.472
2022-12-06,1.472
2022-12-05,1.468
2022-12-02,1.469
2022-12-01,1.469
2022-11-30,1.464
2022-11-29,1.465
2022-11-28,1.463
2022-11-25,1.466
2022-11-24,1.469
2022-11-23,1.469
2022-11-22,1.468
