date,net_value
2025-10-15,2.3188
2025-10-14,2.2181
2025-10-13,2.3291
2025-10-10,2.422
2025-10-09,2.4705
2025-09-30,2.5185
2025-09-29,2.5184
2025-09-26,2.4539
2025-09-25,2.5057
2025-09-24,2.5097
2025-09-23,2.4925
2025-09-22,2.5081
2025-09-19,2.444
2025-09-18,2.558
2025-09-17,2.5479
2025-09-16,2.4748
2025-09-15,2.3465
2025-09-12,2.3228
2025-09-11,2.3438
2025-09-10,2.2719
2025-09-09,2.2763
2025-09-08,2.2708
2025-09-05,2.1835
2025-09-04,2.0873
2025-09-03,2.202
2025-09-02,2.2341
2025-09-01,2.1866
2025-08-29,2.1693
2025-08-28,2.1231
2025-08-27,2.1269
2025-08-26,2.1489
2025-08-25,2.1993
2025-08-22,2.1535
2025-08-21,2.0953
2025-08-20,2.1399
2025-08-19,2.136
2025-08-18,2.097
2025-08-15,2.0731
2025-08-14,2.0321
2025-08-13,2.0716
2025-08-12,2.0324
2025-08-11,2.0291
2025-08-08,2.0091
2025-08-07,2.0228
2025-08-06,2.0358
2025-08-05,1.9622
2025-08-04,1.9438
2025-08-01,1.8646
2025-07-31,1.8881
2025-07-30,1.8798
2025-07-29,1.9187
2025-07-28,1.9132
2025-07-25,1.9114
2025-07-24,1.8991
2025-07-23,1.9042
2025-07-22,1.8923
2025-07-21,1.9159
2025-07-18,1.8942
2025-07-17,1.9091
2025-07-16,1.8733
2025-07-15,1.7897
2025-07-14,1.7592
2025-07-11,1.7046
2025-07-10,1.6793
2025-07-09,1.7046
2025-07-08,1.7046
2025-07-07,1.6746
2025-07-04,1.6961
2025-07-03,1.7181
2025-07-02,1.7182
2025-07-01,1.7566
2025-06-30,1.7614
2025-06-27,1.7267
2025-06-26,1.7317
2025-06-25,1.7411
2025-06-24,1.7051
2025-06-23,1.6268
2025-06-20,1.6224
2025-06-19,1.6865
2025-06-18,1.7014
2025-06-17,1.682
2025-06-16,1.7026
2025-06-13,1.7025
2025-06-12,1.7369
2025-06-11,1.7203
2025-06-10,1.7026
2025-06-09,1.7271
2025-06-06,1.7312
2025-06-05,1.7531
2025-06-04,1.7169
2025-06-03,1.6999
2025-05-30,1.7027
2025-05-29,1.7628
2025-05-28,1.7656
2025-05-27,1.762
2025-05-26,1.7827
2025-05-23,1.7955
2025-05-22,1.8004
2025-05-21,1.8224
2025-05-20,1.8342
2025-05-19,1.8534
2025-05-16,1.8892
2025-05-15,1.8511
2025-05-14,1.8746
2025-05-13,1.8963
2025-05-12,1.9172
2025-05-09,1.8568
2025-05-08,1.9053
2025-05-07,1.9029
2025-05-06,1.9157
2025-04-30,1.8643
2025-04-29,1.7894
