date,net_value
2025-10-16,2.8221
2025-10-15,2.8068
2025-10-14,2.7344
2025-10-13,2.855
2025-10-10,2.8875
2025-10-09,2.9732
2025-09-30,2.9406
2025-09-29,2.9788
2025-09-26,2.9188
2025-09-25,2.9682
2025-09-24,2.9374
2025-09-23,2.9512
2025-09-22,2.9157
2025-09-19,2.8292
2025-09-18,2.8162
2025-09-17,2.7833
2025-09-16,2.768
2025-09-15,2.7506
2025-09-12,2.7939
2025-09-11,2.7966
2025-09-10,2.6235
2025-09-09,2.5645
2025-09-08,2.5949
2025-09-05,2.6522
2025-09-04,2.5354
2025-09-03,2.647
2025-09-02,2.6189
2025-09-01,2.7037
2025-08-29,2.6404
2025-08-28,2.5969
2025-08-27,2.4517
2025-08-26,2.4446
2025-08-25,2.4681
2025-08-22,2.3678
2025-08-21,2.2916
2025-08-20,2.3143
2025-08-19,2.3321
2025-08-18,2.2979
2025-08-15,2.2434
2025-08-14,2.2126
2025-08-13,2.2663
2025-08-12,2.1257
2025-08-11,2.0559
2025-08-08,2.0097
2025-08-07,1.9944
2025-08-06,1.9996
2025-08-05,1.9964
2025-08-04,1.9723
2025-08-01,1.9674
2025-07-31,2.0056
2025-07-30,1.9767
2025-07-29,1.9767
2025-07-28,1.9082
2025-07-25,1.864
2025-07-24,1.8568
2025-07-23,1.8317
2025-07-22,1.843
2025-07-21,1.8517
2025-07-18,1.8333
2025-07-17,1.8416
2025-07-16,1.7885
2025-07-15,1.7973
2025-07-14,1.7311
2025-07-11,1.7147
2025-07-10,1.719
2025-07-09,1.7218
2025-07-08,1.7185
2025-07-07,1.6569
2025-07-04,1.6694
2025-07-03,1.6725
2025-07-02,1.6323
2025-07-01,1.6607
2025-06-30,1.6527
2025-06-27,1.6265
2025-06-26,1.6017
2025-06-25,1.5915
2025-06-24,1.5677
2025-06-23,1.5446
2025-06-20,1.541
2025-06-19,1.5569
2025-06-18,1.568
2025-06-17,1.5372
2025-06-16,1.543
2025-06-13,1.5195
2025-06-12,1.5283
2025-06-11,1.5183
2025-06-10,1.5139
2025-06-09,1.5249
2025-06-06,1.5123
2025-06-05,1.5159
2025-06-04,1.4833
2025-06-03,1.4625
2025-05-30,1.4629
2025-05-29,1.4786
2025-05-28,1.4506
2025-05-27,1.4385
2025-05-26,1.4574
2025-05-23,1.4536
2025-05-22,1.469
2025-05-21,1.4819
2025-05-20,1.484
2025-05-19,1.4784
2025-05-16,1.4776
2025-05-15,1.4688
2025-05-14,1.4948
2025-05-13,1.4989
2025-05-12,1.5069
2025-05-09,1.4796
2025-05-08,1.4989
2025-05-07,1.4822
2025-05-06,1.4858
2025-04-30,1.454
