date,net_value
2025-10-16,2.6003
2025-10-15,2.6523
2025-10-14,2.6334
2025-10-13,2.7316
2025-10-10,2.6418
2025-10-09,2.7062
2025-09-30,2.5015
2025-09-29,2.4186
2025-09-26,2.33
2025-09-25,2.3248
2025-09-24,2.2824
2025-09-23,2.2534
2025-09-22,2.2683
2025-09-19,2.2428
2025-09-18,2.2163
2025-09-17,2.2951
2025-09-16,2.2922
2025-09-15,2.3168
2025-09-12,2.3333
2025-09-11,2.2877
2025-09-10,2.2497
2025-09-09,2.2742
2025-09-08,2.2528
2025-09-05,2.2598
2025-09-04,2.1664
2025-09-03,2.2571
2025-09-02,2.2628
2025-09-01,2.2831
2025-08-29,2.2075
2025-08-28,2.1495
2025-08-27,2.1174
2025-08-26,2.1295
2025-08-25,2.1386
2025-08-22,2.0378
2025-08-21,2.0132
2025-08-20,2.0204
2025-08-19,2.0029
2025-08-18,2.0116
2025-08-15,2.0045
2025-08-14,1.9636
2025-08-13,1.98
2025-08-12,1.944
2025-08-11,1.953
2025-08-08,1.9494
2025-08-07,1.9233
2025-08-06,1.9002
2025-08-05,1.879
2025-08-04,1.8709
2025-08-01,1.8403
2025-07-31,1.8481
2025-07-30,1.9081
2025-07-29,1.9149
2025-07-28,1.9197
2025-07-25,1.9255
2025-07-24,1.9268
2025-07-23,1.8757
2025-07-22,1.8802
2025-07-21,1.8433
2025-07-18,1.7972
2025-07-17,1.7576
2025-07-16,1.7501
2025-07-15,1.7563
2025-07-14,1.7723
2025-07-11,1.762
2025-07-10,1.732
2025-07-09,1.7111
2025-07-08,1.7482
2025-07-07,1.731
2025-07-04,1.7442
2025-07-03,1.7655
2025-07-02,1.7595
2025-07-01,1.746
2025-06-30,1.7201
2025-06-27,1.7209
2025-06-26,1.689
2025-06-25,1.6835
2025-06-24,1.669
2025-06-23,1.6621
2025-06-20,1.65
2025-06-19,1.6583
2025-06-18,1.6852
2025-06-17,1.6897
2025-06-16,1.6888
2025-06-13,1.6977
2025-06-12,1.697
2025-06-11,1.6778
2025-06-10,1.6466
2025-06-09,1.645
2025-06-06,1.6409
2025-06-05,1.6245
2025-06-04,1.633
2025-06-03,1.6136
2025-05-30,1.5929
2025-05-29,1.6037
2025-05-28,1.5995
2025-05-27,1.5993
2025-05-26,1.63
2025-05-23,1.628
2025-05-22,1.6264
2025-05-21,1.6403
2025-05-20,1.6025
2025-05-19,1.5985
2025-05-16,1.6041
2025-05-15,1.6068
2025-05-14,1.6247
2025-05-13,1.6117
2025-05-12,1.6089
2025-05-09,1.5979
2025-05-08,1.6033
2025-05-07,1.6138
2025-05-06,1.6086
2025-04-30,1.5719
2025-04-29,1.5768
2025-04-28,1.5796
2025-04-25,1.5859
2025-04-24,1.5849
2025-04-23,1.5918
2025-04-22,1.6199
2025-04-21,1.6261
2025-04-18,1.5685
2025-04-17,1.574
2025-04-16,1.5829
2025-04-15,1.5805
2025-04-14,1.5893
2025-04-11,1.5563
2025-04-10,1.5423
2025-04-09,1.4945
2025-04-08,1.4763
2025-04-07,1.4722
2025-04-03,1.5969
2025-04-02,1.6194
2025-04-01,1.6354
2025-03-31,1.633
2025-03-28,1.646
2025-03-27,1.642
2025-03-26,1.6586
2025-03-25,1.6673
2025-03-24,1.6574
2025-03-21,1.6321
2025-03-20,1.6698
2025-03-19,1.6756
2025-03-18,1.6721
2025-03-17,1.6498
2025-03-14,1.6658
2025-03-13,1.643
2025-03-12,1.635
2025-03-11,1.6381
2025-03-10,1.6303
2025-03-07,1.6139
2025-03-06,1.5956
2025-03-05,1.5744
2025-03-04,1.5653
2025-03-03,1.5575
2025-02-28,1.5214
2025-02-27,1.5441
2025-02-26,1.5513
2025-02-25,1.5455
2025-02-24,1.5632
2025-02-21,1.5661
2025-02-20,1.5731
2025-02-19,1.5684
2025-02-18,1.5579
2025-02-17,1.5692
2025-02-14,1.6034
2025-02-13,1.5925
2025-02-12,1.6031
2025-02-11,1.6132
2025-02-10,1.613
2025-02-07,1.6067
2025-02-06,1.589
2025-02-05,1.5759
2025-01-27,1.5594
2025-01-24,1.5637
2025-01-23,1.5485
2025-01-22,1.5603
2025-01-21,1.5574
2025-01-20,1.5663
2025-01-17,1.5788
2025-01-16,1.5733
2025-01-15,1.5464
2025-01-14,1.567
2025-01-13,1.5473
2025-01-10,1.518
2025-01-09,1.5206
2025-01-08,1.5154
2025-01-07,1.5347
2025-01-06,1.5027
2025-01-03,1.4925
2025-01-02,1.4834
2024-12-31,1.4927
2024-12-30,1.5304
2024-12-27,1.5207
2024-12-26,1.5285
2024-12-25,1.5203
2024-12-24,1.5371
2024-12-23,1.5224
2024-12-20,1.5237
2024-12-19,1.5345
2024-12-18,1.5412
2024-12-17,1.5462
2024-12-16,1.5542
2024-12-13,1.5763
