date,net_value
2025-10-16,2.523
2025-10-15,2.5018
2025-10-14,2.4408
2025-10-13,2.5716
2025-10-10,2.5971
2025-10-09,2.7053
2025-09-30,2.7157
2025-09-29,2.7521
2025-09-26,2.7242
2025-09-25,2.8323
2025-09-24,2.7936
2025-09-23,2.7869
2025-09-22,2.7816
2025-09-19,2.7085
2025-09-18,2.7377
2025-09-17,2.7308
2025-09-16,2.7293
2025-09-15,2.7036
2025-09-12,2.744
2025-09-11,2.7678
2025-09-10,2.5744
2025-09-09,2.4738
2025-09-08,2.5035
2025-09-05,2.5725
2025-09-04,2.4236
2025-09-03,2.6171
2025-09-02,2.6132
2025-09-01,2.6901
2025-08-29,2.6116
2025-08-28,2.5672
2025-08-27,2.3946
2025-08-26,2.377
2025-08-25,2.4064
2025-08-22,2.31
2025-08-21,2.2267
2025-08-20,2.2523
2025-08-19,2.2581
2025-08-18,2.225
2025-08-15,2.1698
2025-08-14,2.1236
2025-08-13,2.1696
2025-08-12,2.066
2025-08-11,1.9917
2025-08-08,1.9443
2025-08-07,1.927
2025-08-06,1.9476
2025-08-05,1.9173
2025-08-04,1.8963
2025-08-01,1.8569
2025-07-31,1.8691
2025-07-30,1.842
2025-07-29,1.8505
2025-07-28,1.7904
2025-07-25,1.754
2025-07-24,1.7482
2025-07-23,1.7436
2025-07-22,1.7416
2025-07-21,1.7394
2025-07-18,1.7239
2025-07-17,1.7333
2025-07-16,1.6729
2025-07-15,1.6373
2025-07-14,1.5582
2025-07-11,1.5307
2025-07-10,1.5344
2025-07-09,1.5493
2025-07-08,1.5621
2025-07-07,1.5049
2025-07-04,1.5155
2025-07-03,1.5302
2025-07-02,1.5103
2025-07-01,1.5428
2025-06-30,1.5538
2025-06-27,1.5292
2025-06-26,1.5041
2025-06-25,1.4941
2025-06-24,1.4581
2025-06-23,1.4416
2025-06-20,1.4458
2025-06-19,1.4777
2025-06-18,1.4753
2025-06-17,1.4372
2025-06-16,1.4487
2025-06-13,1.4347
2025-06-12,1.4593
2025-06-11,1.4399
2025-06-10,1.4369
2025-06-09,1.451
2025-06-06,1.4448
2025-06-05,1.4419
2025-06-04,1.3927
2025-06-03,1.3676
2025-05-30,1.3596
2025-05-29,1.3756
2025-05-28,1.3677
2025-05-27,1.3615
2025-05-26,1.3753
2025-05-23,1.365
2025-05-22,1.374
2025-05-21,1.3797
2025-05-20,1.3787
2025-05-19,1.3655
2025-05-16,1.3684
2025-05-15,1.3661
2025-05-14,1.3935
2025-05-13,1.4038
2025-05-12,1.4207
2025-05-09,1.4086
2025-05-08,1.439
2025-05-07,1.4344
2025-05-06,1.4406
2025-04-30,1.397
2025-04-29,1.3724
2025-04-28,1.3637
2025-04-25,1.3682
2025-04-24,1.3714
2025-04-23,1.3786
2025-04-22,1.3657
2025-04-21,1.3789
2025-04-18,1.3415
2025-04-17,1.355
2025-04-16,1.3616
2025-04-15,1.3798
2025-04-14,1.3807
2025-04-11,1.3647
2025-04-10,1.363
2025-04-09,1.3022
2025-04-08,1.2702
2025-04-07,1.2854
2025-04-03,1.3886
2025-04-02,1.4048
2025-04-01,1.3998
2025-03-31,1.4115
2025-03-28,1.4079
2025-03-27,1.4019
2025-03-26,1.4085
2025-03-25,1.4037
2025-03-24,1.4179
2025-03-21,1.4198
2025-03-20,1.4494
2025-03-19,1.4581
2025-03-18,1.4665
2025-03-17,1.4691
2025-03-14,1.4687
2025-03-13,1.449
2025-03-12,1.4706
2025-03-11,1.4686
2025-03-10,1.4612
2025-03-07,1.4654
2025-03-06,1.4607
2025-03-05,1.4398
2025-03-04,1.4237
2025-03-03,1.4186
2025-02-28,1.4385
2025-02-27,1.4791
2025-02-26,1.5049
2025-02-25,1.4942
2025-02-24,1.5128
2025-02-21,1.5068
2025-02-20,1.4489
2025-02-19,1.4555
2025-02-18,1.4285
2025-02-17,1.4515
2025-02-14,1.4274
2025-02-13,1.4248
2025-02-12,1.4496
2025-02-11,1.4352
2025-02-10,1.4306
2025-02-07,1.4121
2025-02-06,1.4077
2025-02-05,1.3817
2025-01-27,1.3891
2025-01-24,1.4112
2025-01-23,1.39
2025-01-22,1.4071
2025-01-21,1.4022
2025-01-20,1.3696
2025-01-17,1.3568
2025-01-16,1.3545
2025-01-15,1.3603
2025-01-14,1.3679
2025-01-13,1.3281
2025-01-10,1.3255
2025-01-09,1.3452
2025-01-08,1.3381
2025-01-07,1.3344
2025-01-06,1.3112
2025-01-03,1.3158
2025-01-02,1.3461
2024-12-31,1.3556
2024-12-30,1.3778
2024-12-27,1.3734
2024-12-26,1.3776
2024-12-25,1.3594
2024-12-24,1.367
2024-12-23,1.3656
2024-12-20,1.3765
2024-12-19,1.3689
2024-12-18,1.3658
2024-12-17,1.3614
2024-12-16,1.37
2024-12-13,1.3771
2024-12-12,1.3872
2024-12-11,1.3834
2024-12-10,1.3797
2024-12-09,1.3673
2024-12-06,1.3728
2024-12-05,1.3715
2024-12-04,1.3639
2024-12-03,1.3773
2024-12-02,1.3776
2024-11-29,1.3667
2024-11-28,1.3588
2024-11-27,1.3617
2024-11-26,1.3494
2024-11-25,1.3539
2024-11-22,1.3514
2024-11-21,1.3701
2024-11-20,1.3695
2024-11-19,1.3673
2024-11-18,1.3595
2024-11-15,1.382
2024-11-14,1.3986
2024-11-13,1.4236
2024-11-12,1.4162
2024-11-11,1.4241
2024-11-08,1.4019
2024-11-07,1.4054
2024-11-06,1.3974
2024-11-05,1.3999
2024-11-04,1.3756
2024-11-01,1.3657
2024-10-31,1.3813
2024-10-30,1.373
2024-10-29,1.3764
2024-10-28,1.39
2024-10-25,1.3903
2024-10-24,1.3702
2024-10-23,1.3773
2024-10-22,1.3905
2024-10-21,1.384
2024-10-18,1.3624
2024-10-17,1.333
2024-10-16,1.3337
2024-10-15,1.3324
2024-10-14,1.344
2024-10-11,1.325
2024-10-10,1.3468
2024-10-09,1.3544
2024-10-08,1.3896
2024-09-30,1.3443
2024-09-27,1.2898
2024-09-26,1.2595
2024-09-25,1.2386
2024-09-24,1.2364
2024-09-23,1.2157
2024-09-20,1.2147
2024-09-19,1.2147
2024-09-18,1.2117
2024-09-13,1.2109
2024-09-12,1.2103
2024-09-11,1.2151
2024-09-10,1.2153
2024-09-09,1.2145
2024-09-06,1.2182
2024-09-05,1.2243
2024-09-04,1.2204
2024-09-03,1.2253
2024-09-02,1.2219
2024-08-30,1.2284
2024-08-29,1.2203
2024-08-28,1.2129
2024-08-27,1.2132
2024-08-26,1.2197
2024-08-23,1.2217
2024-08-22,1.223
2024-08-21,1.2279
2024-08-20,1.227
2024-08-19,1.2322
2024-08-16,1.2302
2024-08-15,1.2293
2024-08-14,1.2254
2024-08-13,1.2288
2024-08-12,1.2264
2024-08-09,1.2274
2024-08-08,1.2275
2024-08-07,1.2308
2024-08-06,1.2278
2024-08-05,1.2221
2024-08-02,1.2371
2024-08-01,1.2508
2024-07-31,1.2512
2024-07-30,1.2377
2024-07-29,1.2409
2024-07-26,1.2408
2024-07-25,1.2352
2024-07-24,1.2419
2024-07-23,1.2456
2024-07-22,1.2567
2024-07-19,1.2566
2024-07-18,1.2602
2024-07-17,1.2597
2024-07-16,1.2697
2024-07-15,1.2646
2024-07-12,1.2654
2024-07-11,1.2703
2024-07-10,1.2656
2024-07-09,1.2657
2024-07-08,1.2532
2024-07-05,1.2526
2024-07-04,1.2503
2024-07-03,1.2529
2024-07-02,1.254
2024-07-01,1.2585
2024-06-30,1.2553
2024-06-28,1.2553
2024-06-27,1.2494
2024-06-26,1.2526
2024-06-25,1.2484
2024-06-24,1.2509
2024-06-21,1.2571
2024-06-20,1.2574
2024-06-19,1.2589
2024-06-18,1.2625
2024-06-17,1.2592
2024-06-14,1.2592
2024-06-13,1.2595
2024-06-12,1.26
2024-06-11,1.2556
2024-06-07,1.2535
2024-06-06,1.2521
2024-06-05,1.2547
2024-06-04,1.2599
2024-06-03,1.2592
2024-05-31,1.2598
2024-05-30,1.2591
2024-05-29,1.2628
2024-05-28,1.2617
2024-05-27,1.2647
2024-05-24,1.2614
2024-05-23,1.2632
2024-05-22,1.2701
2024-05-21,1.2708
2024-05-20,1.2714
2024-05-17,1.2696
2024-05-16,1.2694
2024-05-15,1.2705
2024-05-14,1.2725
2024-05-13,1.2705
2024-05-10,1.271
2024-05-09,1.2715
2024-05-08,1.2697
2024-05-07,1.273
2024-05-06,1.273
2024-04-30,1.2677
2024-04-29,1.2708
2024-04-26,1.2675
2024-04-25,1.2647
2024-04-24,1.2664
2024-04-23,1.2628
2024-04-22,1.264
2024-04-19,1.2655
2024-04-18,1.2666
2024-04-17,1.2661
2024-04-16,1.2638
2024-04-15,1.2671
2024-04-12,1.2687
2024-04-11,1.2695
2024-04-10,1.2663
2024-04-09,1.2691
2024-04-08,1.2695
2024-04-03,1.272
2024-04-02,1.2741
2024-04-01,1.2772
2024-03-29,1.2755
2024-03-28,1.2769
2024-03-27,1.2748
2024-03-26,1.2775
2024-03-25,1.2788
2024-03-22,1.2847
2024-03-21,1.2866
2024-03-20,1.2851
2024-03-19,1.2833
2024-03-18,1.2858
2024-03-15,1.2819
2024-03-14,1.2787
2024-03-13,1.2836
2024-03-12,1.2821
2024-03-11,1.2795
2024-03-08,1.2745
2024-03-07,1.2702
2024-03-06,1.2748
2024-03-05,1.275
2024-03-04,1.2773
2024-03-01,1.2768
2024-02-29,1.2725
2024-02-28,1.2684
2024-02-27,1.2769
2024-02-26,1.2699
